,description,google_link,link,name,search,thumbnail
607,"Mar 4, 2017 ... All members of @Resist are more than welcome to check out the Akron 
Indivisible Defense group. The future of our country is so important that ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Akron/messages/boards/thread/50649082/&sa=U&ved=0ahUKEwiF7aeYg4nTAhUk74MKHfJDDNsQFghGMAk&usg=AFQjCNFANDUqfmuyEKAdx_xFQVy70w0mKg,https://www.meetup.com/Resist-Akron/messages/boards/thread/50649082/,"Akron Indivisible Defense - #Resist: Akron (Akron, OH) | Meetup","Akron , OH indivisible",
608,"Sadly, although Orange County voted to elect Hillary Clinton it did not ...",http://www.google.com/url?q=https://www.meetup.com/IndivisibleOCIrvineS/&sa=U&ved=0ahUKEwjs8caYg4nTAhWJxYMKHUNjBSgQFggUMAA&usg=AFQjCNHYs2o19zpZ_IpY_JgH0GDIkcppAg,https://www.meetup.com/IndivisibleOCIrvineS/,"Indivisible OC 45 Irvine South (Irvine, CA) | Meetup","Irvine , CA indivisible",
609,"Sadly, the popular vote did not prevail, and now we must all unite to resist ...",http://www.google.com/url?q=https://www.meetup.com/IndivisibleOCIrvineN/&sa=U&ved=0ahUKEwjs8caYg4nTAhWJxYMKHUNjBSgQFgggMAE&usg=AFQjCNFiAu6ilaOkV6Wfxjh7Wxf_oUpVVQ,https://www.meetup.com/IndivisibleOCIrvineN/,"Indivisible OC 45 Irvine North (Irvine, CA) | Meetup","Irvine , CA indivisible",
610,"Find Meetups in Irvine, California about Movements and meet people in your 
local community ... Indivisible CA 48 (Newport, Huntington, Costa Mesa, Laguna).",http://www.google.com/url?q=https://www.meetup.com/cities/us/ca/irvine/movements/&sa=U&ved=0ahUKEwjs8caYg4nTAhWJxYMKHUNjBSgQFggsMAI&usg=AFQjCNH14ljiCy0O1fW77Cly-r0xuXCzLQ,https://www.meetup.com/cities/us/ca/irvine/movements/,Movements Meetups in Irvine - Meetup,"Irvine , CA indivisible",
611,"What is Indivisible? Donald Trump is the biggest popular-vote loser in history to 
ever call himself President-Elect. In spite of the fact that he has no mandate, ...",http://www.google.com/url?q=http://www.indivisibleoc.org/&sa=U&ved=0ahUKEwjs8caYg4nTAhWJxYMKHUNjBSgQFggxMAM&usg=AFQjCNF-aPHuAzebJxCIBgGVqI-VIzDqUw,http://www.indivisibleoc.org/,INDIVISIBLE ORANGE COUNTY: Home,"Irvine , CA indivisible",
613,"Indivisible OC. 127 likes · 2 talking about this. Standing together against Donald J 
Trump and political extremism in Orange County, CA. twitter:...",http://www.google.com/url?q=https://www.facebook.com/indivisibleoc/&sa=U&ved=0ahUKEwjs8caYg4nTAhWJxYMKHUNjBSgQFgg8MAU&usg=AFQjCNEHg1V-pJXW8AIXNKuYf7vYG4O-sw,https://www.facebook.com/indivisibleoc/,Indivisible OC - Home | Facebook,"Irvine , CA indivisible",
621,"Indivisible Rochester West. · March 21 at 4:40pm ·. Next Meeting: Thursday, April 
13, 2017. Event Time: 7:00PM – 8:30PM at Seymour Library in Brockport, NY.",http://www.google.com/url?q=https://www.facebook.com/Indivisible-Rochester-West-387085188324795/&sa=U&ved=0ahUKEwj_me-Yg4nTAhUE5IMKHb1vCnkQFggmMAM&usg=AFQjCNHbnOQYIeKxhlIkcGhYSUDHSAxj0w,https://www.facebook.com/Indivisible-Rochester-West-387085188324795/,Indivisible Rochester West - Home | Facebook,"Rochester , NY indivisible",
622,"Indivisible Nation is a group of concerned citizens working to fight extremism in 
the Trump... ... Sun 11:30 AM EDT · Brooklyn Borough Hall · New York, NY.",http://www.google.com/url?q=https://www.facebook.com/oneindivisiblenation/&sa=U&ved=0ahUKEwj_me-Yg4nTAhUE5IMKHb1vCnkQFggrMAQ&usg=AFQjCNFw4PQNhq9bwXVm7TBpVZv5z8gp7A,https://www.facebook.com/oneindivisiblenation/,Indivisible Nation BK - Home | Facebook,"Rochester , NY indivisible",
623,"Indivisible Guide. 164295 likes · 48355 talking about this. Former congressional 
staffers reveal best practices for making Congress listen.",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwj_me-Yg4nTAhUE5IMKHb1vCnkQFggwMAU&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide - Home | Facebook,"Rochester , NY indivisible",
626,"New York, NY 10017. Phone: (212) 486-4430. Fax: (202) 228-2838. TDD: (212) 
486-7803. 100 State Street, Room 3040. Rochester, NY 14614. Phone: (585) ...",http://www.google.com/url?q=http://indivisibleny23.com/contact-information/&sa=U&ved=0ahUKEwj_me-Yg4nTAhUE5IMKHb1vCnkQFghBMAg&usg=AFQjCNFzYDitfS8NuCvYVHLE05apDSKrtA,http://indivisibleny23.com/contact-information/,Contact Information – Indivisible of New York's 23rd District,"Rochester , NY indivisible",
628,"Indivisible Idaho is a chapter of the grassroots movement based on the principles 
outlined in the Indivisible Guide. We want a government that is accessible.",http://www.google.com/url?q=http://indivisibleidaho.com/&sa=U&ved=0ahUKEwjIiqOZg4nTAhVBxoMKHQRTDTsQFggUMAA&usg=AFQjCNETKtLfZ7mNcGF--a2mLIsrGO_VWQ,http://indivisibleidaho.com/,Indivisible Idaho: Home,"Boise City , ID indivisible",
629,About the event: Hello scientists and science enthusiasts! ​Science is a non ...,http://www.google.com/url?q=http://indivisibleidaho.com/event/march-for-science/&sa=U&ved=0ahUKEwjIiqOZg4nTAhVBxoMKHQRTDTsQFggZMAE&usg=AFQjCNFn38ZXCfALbGijvyb1hyNkXbmPRA,http://indivisibleidaho.com/event/march-for-science/,March for Science - Boise - Indivisible Idaho,"Boise City , ID indivisible",
630,"Indivisible Idaho. 1066 likes · 584 talking about this. A chapter of the Indivisible 
movement uniting Idaho's 35 legislative districts in a progressive...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleIdaho/&sa=U&ved=0ahUKEwjIiqOZg4nTAhVBxoMKHQRTDTsQFgghMAI&usg=AFQjCNECueOQHHZtKokh7aoIKY7WNRIwDQ,https://www.facebook.com/IndivisibleIdaho/,Indivisible Idaho - Home | Facebook,"Boise City , ID indivisible",
642,"Stanislaus County Democratic Party, Modesto, California. ... Meet Indivisible, the 
young progressives leading the resistance to President Trump - LA Times.",http://www.google.com/url?q=https://www.facebook.com/StanislausCountyDemocraticParty/&sa=U&ved=0ahUKEwi_9cCZg4nTAhWa0YMKHaf_CY4QFggqMAQ&usg=AFQjCNFXyV2g7zDGwGI6OP-Rj6gN-u5Rxg,https://www.facebook.com/StanislausCountyDemocraticParty/,Stanislaus County Democratic Party - Home | Facebook,"Modesto , CA indivisible",
643,"A place for anyone who is looking for ways to take action and ensure our 
politicians are led by ... Yesterday the CA Senate Appropriations Committee 
voted 5 to 2 on party lines ... Senator Galgiani (Modesto) - @SenatorGalgiani (
916-651-4005)",http://www.google.com/url?q=https://www.facebook.com/IndivisibleWalnutCreek/&sa=U&ved=0ahUKEwi_9cCZg4nTAhWa0YMKHaf_CY4QFggxMAU&usg=AFQjCNGRQ68N8QTZ4OQDYNBi_XMiHY_uTQ,https://www.facebook.com/IndivisibleWalnutCreek/,Indivisible Walnut Creek - Home | Facebook,"Modesto , CA indivisible",
644,"Fri 12:00 PM PDT · 5080 N Blackstone Ave, Fresno, CA 93710-6707, United ... 
And if you're in Stanislaus County/Modesto/Turlock/Tracy area join us at Our ...",http://www.google.com/url?q=https://www.facebook.com/Valleyberners/&sa=U&ved=0ahUKEwi_9cCZg4nTAhWa0YMKHaf_CY4QFgg2MAY&usg=AFQjCNHYghOLY_wf93pNj9ruWwBZrTPM0g,https://www.facebook.com/Valleyberners/,Our Revolution Stanislaus County Chapter - Home | Facebook,"Modesto , CA indivisible",
645,"Indivisible Guide. 164295 likes · 48355 talking about this. Former congressional 
staffers reveal best practices for making Congress listen.",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwi_9cCZg4nTAhWa0YMKHaf_CY4QFgg7MAc&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide - Home | Facebook,"Modesto , CA indivisible",
646,"Indivisible Manteca added 24 new photos from February 25 to the album: ... CA-
10 includes the following towns/cities: Oakdale, Manteca, Modesto, Tracy, and ...",http://www.google.com/url?q=https://www.facebook.com/indivisiblemanteca10/%3Fref%3Dpage_internal%26hc_ref%3DPAGES_TIMELINE%26fref%3Dnf&sa=U&ved=0ahUKEwi_9cCZg4nTAhWa0YMKHaf_CY4QFghAMAg&usg=AFQjCNEZ7MkNMq8HOSye6VJoHg_JOeaQSw,https://www.facebook.com/indivisiblemanteca10/?ref=page_internal&hc_ref=PAGES_TIMELINE&fref=nf,Indivisible Manteca | Facebook,"Modesto , CA indivisible",
649,"Young Americans Indivisible Against Hate, Fremont, California. 837 likes · 12 
talking about this. Hillary Rodham Clinton for President | 2016.",http://www.google.com/url?q=https://www.facebook.com/youngamericansindivisible/&sa=U&ved=0ahUKEwi8y-iZg4nTAhWKx4MKHWHkByQQFggZMAE&usg=AFQjCNGSeZgMG9jHt7bmovsvVVCZk-gMCg,https://www.facebook.com/youngamericansindivisible/,Young Americans Indivisible Against Hate - Home | Facebook,"Fremont , CA indivisible",
650,"South Bay Rapid Response Indivisible - Ro Khanna's Town Meeting. Public. · 
Hosted by ... Ohlone College. 43600 Mission Blvd, Fremont, California 94539 ...",http://www.google.com/url?q=https://www.facebook.com/events/1893417140875018/&sa=U&ved=0ahUKEwi8y-iZg4nTAhWKx4MKHWHkByQQFggeMAI&usg=AFQjCNEL6coUAtYMPcjgJKibHtCczKS1rw,https://www.facebook.com/events/1893417140875018/,South Bay Rapid Response Indivisible - Ro Khanna's Town Meeting,"Fremont , CA indivisible",
653,"Find Meetups in Fremont, California about Movements and meet people in your 
local ... Trump Supporters In California .... South Bay Rapid Response Indivisible.",http://www.google.com/url?q=https://www.meetup.com/cities/us/ca/fremont/movements/&sa=U&ved=0ahUKEwi8y-iZg4nTAhWKx4MKHWHkByQQFggvMAU&usg=AFQjCNHc_WrXKgacRUjLknrTE04ZjMBnqw,https://www.meetup.com/cities/us/ca/fremont/movements/,Movements Meetups in Fremont - Meetup,"Fremont , CA indivisible",
658,"Indivisible Alabama is a non-partisan progressive movement that uses grassroots 
... register now and we look forward to seeing you April 29th in Montgomery!!",http://www.google.com/url?q=https://www.facebook.com/IndivisibleAL/&sa=U&ved=0ahUKEwiLi5yag4nTAhUBxoMKHQKHCgAQFggUMAA&usg=AFQjCNHKFfETEyaNPyOqkyTJiKzGN08iZw,https://www.facebook.com/IndivisibleAL/,Indivisible Alabama - Home | Facebook,"Montgomery , AL indivisible",
667,"Spokane Indivisible shared a link. ... “The ACA and Washington State” 5:30-8:00 
at the Downtown Spokane Library, an evening on the structure of health care.",http://www.google.com/url?q=https://www.facebook.com/SpokaneIndivisible/&sa=U&ved=0ahUKEwjUt8aag4nTAhVD94MKHXRfATQQFggaMAE&usg=AFQjCNHsIE6yxXgLbMGLd8WSKe0H4nM4ZQ,https://www.facebook.com/SpokaneIndivisible/,Spokane Indivisible - Home | Facebook,"Spokane , WA indivisible",
668,"Indivisible Washington. 2753 likes · 188 talking about this. Inspired by 
IndivisibleGuide.com, we are uniting the State of Washington to resist Trump's...",http://www.google.com/url?q=https://www.facebook.com/indivisiblewa/&sa=U&ved=0ahUKEwjUt8aag4nTAhVD94MKHXRfATQQFggfMAI&usg=AFQjCNE6jzHHyLkXCpnlNH-57PuynU2F3g,https://www.facebook.com/indivisiblewa/,Indivisible Washington - Home | Facebook,"Spokane , WA indivisible",
670,"From Wikipedia: Washington's 5th congressional district encompasses the 
Eastern Washington counties of Ferry, Stevens, Pend Oreille, Lincoln, Spokane, ...",http://www.google.com/url?q=https://www.indivisiblewa.com/district-5/&sa=U&ved=0ahUKEwjUt8aag4nTAhVD94MKHXRfATQQFggpMAQ&usg=AFQjCNHGkFGiaotxoXvce0--cR6j09zh2w,https://www.indivisiblewa.com/district-5/,District 5 — INDIVISIBLE WA,"Spokane , WA indivisible",
674,"Mar 26, 2017 ... At this community meeting we will have the Eastern Washington Directors of U.S 
Senators Murray and Cantwell there. They will listen to our ...",http://www.google.com/url?q=http://indivisibleidaho.com/event/march-trump-resistance-meeting-spokane/&sa=U&ved=0ahUKEwjUt8aag4nTAhVD94MKHXRfATQQFghAMAg&usg=AFQjCNEXW9RBYyekWOsotjt-udHtxKyOmg,http://indivisibleidaho.com/event/march-trump-resistance-meeting-spokane/,March Trump Resistance Meeting in Spokane - Indivisible Idaho,"Spokane , WA indivisible",
676,"Welcome to Indivisible Richmond! We are ... Indivisible Richmond shared 
Indivisible Virginia's photo. ... Indivisible Richmond members and friends, Yes we 
did!",http://www.google.com/url?q=https://www.facebook.com/indivisiblerichmond/&sa=U&ved=0ahUKEwj05Piag4nTAhVm2IMKHRz-DS4QFggUMAA&usg=AFQjCNG_JNvHf7bRnhcwPDgSJmRajTgyLg,https://www.facebook.com/indivisiblerichmond/,Indivisible Richmond - Home | Facebook,"Richmond , VA indivisible",
682,"The State of Indivisible. So what has Indivisible been up to since our launch? You 
may be surprised. And you may want to get involved. Learn More ...",http://www.google.com/url?q=https://www.indivisible.us/&sa=U&ved=0ahUKEwj05Piag4nTAhVm2IMKHRz-DS4QFgg0MAY&usg=AFQjCNH29TPsxAgL5mrLUjOvTmLzOnvKwg,https://www.indivisible.us/,Indivisible: Home,"Richmond , VA indivisible",
691,"Lower Hudson Valley Progressive Action Network Meeting. March 12 @ 1:30 pm 
- 4:30 pm. Riverfront Library 1 Larkin Center Yonkers, NY 10580 United States.",http://www.google.com/url?q=http://www.indivisiblewestchester.org/events/list/%3Ftribe_event_display%3Dlist%26tribe_paged%3D1&sa=U&ved=0ahUKEwi9_5abg4nTAhUr0oMKHVvkCPAQFgg0MAU&usg=AFQjCNGHMd2fqzOYm9CMmKfEB8Un_vnjkw,http://www.indivisiblewestchester.org/events/list/?tribe_event_display=list&tribe_paged=1,Upcoming Events – Indivisible Westchester,"Yonkers , NY indivisible",
692,Place: Yonkers Riverfront Library (Yonkers Rm.-4th Fl.) 1 Larkin Center ...,http://www.google.com/url?q=http://www.indivisiblewestchester.org/event/learn-develop-skills-to-transform-communities/&sa=U&ved=0ahUKEwi9_5abg4nTAhUr0oMKHVvkCPAQFgg5MAY&usg=AFQjCNHbj3pr6Jhu_8LIqFGImpTJabAwOw,http://www.indivisiblewestchester.org/event/learn-develop-skills-to-transform-communities/,Learn & Develop Skills to Transform Communities – Indivisible ...,"Yonkers , NY indivisible",
693,"Mar 12, 2017 ... ... Bill for a single payer health plan for NY. Sunday March 12th – 1:30-4:30. 
Yonkers Riverfront Library. 1 Larkin Center. Yonkers, NY 10701.",http://www.google.com/url?q=http://www.indivisiblewestchester.org/event/lower-hudson-valley-progressive-action-network-meeting/&sa=U&ved=0ahUKEwi9_5abg4nTAhUr0oMKHVvkCPAQFghBMAc&usg=AFQjCNFOAdIwYLr5H2D6uyBdAtXxADw6Mg,http://www.indivisiblewestchester.org/event/lower-hudson-valley-progressive-action-network-meeting/,Lower Hudson Valley Progressive Action Network Meeting ...,"Yonkers , NY indivisible",
698,"The Liberty Tree believes that we must be vigilant, visible and vocal. Our ...",http://www.google.com/url?q=https://www.meetup.com/DFWlibertytree/&sa=U&ved=0ahUKEwik9cWbg4nTAhWnz4MKHSiEBJIQFgggMAI&usg=AFQjCNHpGFGicFYnG4C45KudgH5A9n0lQw,https://www.meetup.com/DFWlibertytree/,"Indivisible (Liberty Tree) - DFW (Plano, TX) | Meetup","Irving , TX indivisible",
700,"Sarah White is the Director of Finance and Administration of Indivisible. ... a 
nonprofit that raises funds for health-related programs and initiatives in Irving, 
Texas.",http://www.google.com/url?q=https://www.indivisible.us/sarah-white/&sa=U&ved=0ahUKEwik9cWbg4nTAhWnz4MKHSiEBJIQFggxMAQ&usg=AFQjCNH8VOzaBJbfbgLSuTZZD0zkFFR67A,https://www.indivisible.us/sarah-white/,"Sarah White, Director of Finance and Administration at Indivisible ...","Irving , TX indivisible",
701,"Indivisible TX - 24 Action added 2 new photos. · March 23 at 11:39am · Irving, TX 
·. Cupcakes for Kenny Marchant to celebrate ACA 7th Anniversary. No service.",http://www.google.com/url?q=https://www.facebook.com/IndivisibleTX24Action/&sa=U&ved=0ahUKEwik9cWbg4nTAhWnz4MKHSiEBJIQFgg2MAU&usg=AFQjCNEfza2f3yfUbmaNzvY58-SWYtXhog,https://www.facebook.com/IndivisibleTX24Action/,Indivisible TX - 24 Action - Home | Facebook,"Irving , TX indivisible",
702,"Find your Texas State Rep Governor Greg Abbott (800) 843-5789 (512) ... Texas 
State Senate District 4–Senator Brandon Creighton ...... Irving TX 75062",http://www.google.com/url?q=https://www.indivisibleaustin.com/resources/texas-legislature-contacts/&sa=U&ved=0ahUKEwik9cWbg4nTAhWnz4MKHSiEBJIQFgg7MAY&usg=AFQjCNFKGngsCOHTOrdZzZMO1Q9dkMt5HA,https://www.indivisibleaustin.com/resources/texas-legislature-contacts/,Texas Legislature – INDIVISIBLE AUSTIN,"Irving , TX indivisible",
711,"Indivisible NELA. 66 likes ... Northeast Louisiana chapter of the national 
movement based on the Indivisible Guide. ... shreveporttimes.com/videos/news/
20…",http://www.google.com/url?q=https://www.facebook.com/indivisiblenela/&sa=U&ved=0ahUKEwi8v--bg4nTAhUCw4MKHQkQCcMQFggvMAU&usg=AFQjCNEjsXBD28ECzYNjS_FylvmfFEqmng,https://www.facebook.com/indivisiblenela/,Indivisible NELA | Facebook,"Shreveport , LA indivisible",
715,"We are a group of San Bernardino Mountains residents organizing to resist the 
Trump agenda by communicating our concerns to Congressman Paul Cook and
 ...",http://www.google.com/url?q=https://www.meetup.com/Indivisible-San-Bernardino-Mountains/&sa=U&ved=0ahUKEwir1p6cg4nTAhXk6YMKHSL0AEoQFggUMAA&usg=AFQjCNG2Jf3ix5snpQuAjGZHXpOVzMJE6w,https://www.meetup.com/Indivisible-San-Bernardino-Mountains/,"Indivisible San Bernardino Mountains (Crestline, CA) | Meetup","San Bernardino , CA indivisible",
716,"Indivisible San Bernardino Mountains .... Glen or anybody: Have you seen the 
four letters that Barstow Indivisible sent to Paul Cook? ... Crestline, CA. Founded
 ...",http://www.google.com/url?q=https://www.meetup.com/Indivisible-San-Bernardino-Mountains/events/237852123/&sa=U&ved=0ahUKEwir1p6cg4nTAhXk6YMKHSL0AEoQFggZMAE&usg=AFQjCNHGYHiGMlQnXUU7qfbS0Ko9mlMXew,https://www.meetup.com/Indivisible-San-Bernardino-Mountains/events/237852123/,Indivisible Huddle #2 - Indivisible San Bernardino Mountains ...,"San Bernardino , CA indivisible",
724,"To see more from Indivisible Men on Facebook, log in or create an account. Sign 
UpLog ... 157 West Fifth Street, 1st Floor, San Bernardino, CA 92415. An Equal ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleMen/posts/10151901059943015&sa=U&ved=0ahUKEwir1p6cg4nTAhXk6YMKHSL0AEoQFghCMAk&usg=AFQjCNFrfTh81U9qdaqT8ffiQOz1l33iQg,https://www.facebook.com/IndivisibleMen/posts/10151901059943015,Indivisible Men - The County of San Bernardino invites... | Facebook,"San Bernardino , CA indivisible",
725,"Indivisible Tacoma. 1300 likes · 391 talking about this. Indivisible Tacoma is a 
nonpartisan community of citizen lobbyists dedicated to protecting our...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleTacoma/&sa=U&ved=0ahUKEwiShtOcg4nTAhVnw4MKHRPxCiIQFggUMAA&usg=AFQjCNE84B5GmkPIRfe1AexN6hmOaRiwig,https://www.facebook.com/IndivisibleTacoma/,Indivisible Tacoma - Home | Facebook,"Tacoma , WA indivisible",
729,"There are numerous existing and new groups eager for help, with indivisible 
being the fastest growing. ... Find your local Washington indivisible group.",http://www.google.com/url?q=https://indivisiblewashingtonguide.com/&sa=U&ved=0ahUKEwiShtOcg4nTAhVnw4MKHRPxCiIQFggmMAQ&usg=AFQjCNGlZDTqfrTVms1UaeHSi1xPYaUERg,https://indivisiblewashingtonguide.com/,"Action guide – Find your indivisible group, take action","Tacoma , WA indivisible",
730,"Indivisible Seattle (7th & 9th districts) - 3000+ and growing fast ""This group is ... 
Indivisible Washington's 8th District – 600+ ... “We are Indivisible Tacoma.",http://www.google.com/url?q=https://indivisiblewashingtonguide.com/indivisible-organizations-in-washgington/&sa=U&ved=0ahUKEwiShtOcg4nTAhVnw4MKHRPxCiIQFggrMAU&usg=AFQjCNEXO2wGwG2mctwq0KrCHeZDr77l8Q,https://indivisiblewashingtonguide.com/indivisible-organizations-in-washgington/,Indivisible Organizations in Washington – Action guide,"Tacoma , WA indivisible",
734,"Indivisible WA CD1 General Membership Meeting. Sunday, April 9, 2017 ..... 
WHERE: Senators' district offices in Seattle, Tacoma and Everett. For list of 
events, ...",http://www.google.com/url?q=https://www.indivisiblewa.com/events/&sa=U&ved=0ahUKEwiShtOcg4nTAhVnw4MKHRPxCiIQFghAMAk&usg=AFQjCNGCGXO8BV5pToQJmI-aK1pWAwtBgA,https://www.indivisiblewa.com/events/,Events — INDIVISIBLE WA,"Tacoma , WA indivisible",
735,"Apr 22, 2017 ... 532 South Olive Street, Los Angeles, CA (map). 34.048512 ...",http://www.google.com/url?q=https://www.meetup.com/Indivisible-Orange-County/events/238883147/&sa=U&ved=0ahUKEwiNg_-cg4nTAhUMxYMKHWAQBYYQFggUMAA&usg=AFQjCNFoj6vbFxRM8bfhmoFqmYWuzLWvJA,https://www.meetup.com/Indivisible-Orange-County/events/238883147/,March For Science Los Angeles - Indivisible Orange County ...,"Glendale , CA indivisible",
