,bioguide_id,birthday,chamber,contact_form,crp_id,district,facebook_id,fax,fec_ids,first_name,gender,govtrack_id,icpsr_id,in_office,last_name,leadership_role,lis_id,middle_name,name_suffix,nickname,oc_email,ocd_id,office,other_names,party,phone,senate_class,state,state_name,state_rank,term_end,term_start,thomas_id,title,twitter_id,votesmart_id,website,youtube_id
205,S001194,1972-10-20,senate,https://www.schatz.senate.gov/contact,N00028138,None,SenBrianSchatz,202-228-1153,"[u'S4HI00136', u'H6HI02244']",Brian,M,412507,41112,True,Schatz,None,S353,Emanuel,None,None,Sen.Schatz@opencongress.org,ocd-division/country:us/state:hi,722 Hart Senate Office Building,,D,202-224-3934,3,HI,Hawaii,senior,2023-01-03,2017-01-03,02173,Sen,SenBrianSchatz,17852,http://www.schatz.senate.gov,senbrianschatz
206,P000604,1958-12-17,house,None,N00034639,10,DonaldPayneJr,202-225-4160,[u'H2NJ10154'],Donald,M,412506,31103,True,Payne,None,,M.,Jr.,None,Rep.Payne@opencongress.org,ocd-division/country:us/state:nj/cd:10,132 Cannon House Office Building,,D,202-225-3436,,NJ,New Jersey,,2019-01-03,2017-01-03,02097,Rep,RepDonaldPayne,90668,http://payne.house.gov,None
207,M001184,1971-01-13,house,None,N00034041,4,RepThomasMassie,202-225-0003,[u'H2KY04121'],Thomas,M,412503,31102,True,Massie,None,,None,None,None,Rep.Massie@opencongress.org,ocd-division/country:us/state:ky/cd:4,2453 Rayburn House Office Building,,R,202-225-3465,,KY,Kentucky,,2019-01-03,2017-01-03,02094,Rep,RepThomasMassie,132068,https://massie.house.gov,repthomasmassie
208,D000617,1962-02-17,house,None,N00030693,1,RepDelBene,202-226-1606,[u'H0WA08046'],Suzan,F,412505,31101,True,DelBene,None,,K.,None,None,Rep.Delbene@opencongress.org,ocd-division/country:us/state:wa/cd:1,2442 Rayburn House Office Building,,D,202-225-6311,,WA,Washington,,2019-01-03,2017-01-03,02096,Rep,RepDelBene,126272,https://delbene.house.gov,None
209,B001278,1954-10-14,house,None,N00033474,1,congresswomanbonamici,202-225-9497,[u'H2OR01133'],Suzanne,F,412501,21198,True,Bonamici,None,,None,None,None,Rep.Bonamici@opencongress.org,ocd-division/country:us/state:or/cd:1,439 Cannon House Office Building,,D,202-225-0855,,OR,Oregon,,2019-01-03,2017-01-03,02092,Rep,RepBonamici,59641,http://bonamici.house.gov,RepSuzanneBonamici
210,A000369,1958-06-12,house,None,N00031177,2,MarkAmodeiNV2,202-225-5679,"[u'H2NV02395', u'H1NV02017', u'S0NV00237']",Mark,M,412500,21196,True,Amodei,None,,E.,None,None,Rep.Amodei@opencongress.org,ocd-division/country:us/state:nv/cd:2,332 Cannon House Office Building,,R,202-225-6155,,NV,Nevada,,2019-01-03,2017-01-03,02090,Rep,MarkAmodeiNV2,12537,https://amodei.house.gov,markamodeinv2
211,H001041,1960-05-10,senate,http://www.heller.senate.gov/public/index.cfm/contact-form,N00027522,None,SenDeanHeller,202-228-6753,"[u'H6NV02164', u'S2NV00183']",Dean,M,412218,20730,True,Heller,None,S352,None,None,None,Sen.Heller@opencongress.org,ocd-division/country:us/state:nv,324 Hart Senate Office Building,,R,202-224-6244,1,NV,Nevada,senior,2019-01-03,2013-01-03,01863,Sen,SenDeanHeller,2291,http://www.heller.senate.gov/public,SenDeanHeller
212,Y000064,1972-08-24,senate,https://www.young.senate.gov/content/contact-senator,N00030670,None,SenatorToddYoung,202-226-6866,"[u'H0IN09070', u'S6IN00191']",Todd,M,412428,21133,True,Young,None,S391,C.,None,None,Sen.Young@opencongress.org,ocd-division/country:us/state:in,B33 Russell Senate Office Building,,R,202-224-5623,3,IN,Indiana,junior,2023-01-03,2017-01-03,02019,Sen,SenToddYoung,120345,https://www.young.senate.gov,RepToddYoung
213,Y000033,1933-06-09,house,None,N00007999,0,RepDonYoung,202-225-0425,[u'H6AK00045'],Don,M,400440,14066,True,Young,None,,E.,None,None,Rep.Donyoung@opencongress.org,ocd-division/country:us/state:ak,2314 Rayburn House Office Building,,R,202-225-5765,,AK,Alaska,,2019-01-03,2017-01-03,01256,Rep,RepDonYoung,26717,http://donyoung.house.gov,RepDonYoung
214,Y000063,1976-01-08,house,None,N00031502,3,CongressmanKevinYoder,202-225-2807,[u'H0KS03137'],Kevin,M,412430,21135,True,Yoder,None,,None,None,None,Rep.Yoder@opencongress.org,ocd-division/country:us/state:ks/cd:3,2433 Rayburn House Office Building,,R,202-225-2865,,KS,Kansas,,2019-01-03,2017-01-03,02021,Rep,RepKevinYoder,34433,http://yoder.house.gov,RepYoder
215,Y000062,1947-11-04,house,None,N00028073,3,214258646163,202-225-5776,[u'H6KY03124'],John,M,412211,20723,True,Yarmuth,None,,A.,None,None,Rep.Yarmuth@opencongress.org,ocd-division/country:us/state:ky/cd:3,131 Cannon House Office Building,,D,202-225-5401,,KY,Kentucky,,2019-01-03,2017-01-03,01853,Rep,RepJohnYarmuth,58579,https://yarmuth.house.gov,RepJohnYarmuth
216,W000779,1949-05-03,senate,https://www.wyden.senate.gov/contact/,N00007724,None,None,202-228-2717,"[u'S6OR00110', u'H0OR03026']",Ron,M,300100,14871,True,Wyden,None,S247,None,None,None,Sen.Wyden@opencongress.org,ocd-division/country:us/state:or,221 Dirksen Senate Office Building,,D,202-224-5244,3,OR,Oregon,senior,2023-01-03,2017-01-03,01247,Sen,RonWyden,27036,https://www.wyden.senate.gov,senronwyden
217,W000810,1970-02-11,house,None,N00032416,7,RepRobWoodall,202-225-4696,[u'H0GA07133'],Rob,M,412416,21122,True,Woodall,None,,None,None,None,Rep.Woodall@opencongress.org,ocd-division/country:us/state:ga/cd:7,1724 Longworth House Office Building,,R,202-225-4272,,GA,Georgia,,2019-01-03,2017-01-03,02008,Rep,RepRobWoodall,122251,https://woodall.house.gov,RobWoodallGA07
218,W000809,1957-02-18,house,None,N00031857,3,RepSteveWomack,202-225-5713,[u'H0AR03055'],Steve,M,412402,21108,True,Womack,None,,None,None,None,Rep.Womack@opencongress.org,ocd-division/country:us/state:ar/cd:3,2412 Rayburn House Office Building,,R,202-225-4301,,AR,Arkansas,,2019-01-03,2017-01-03,01991,Rep,Rep_SteveWomack,71815,http://womack.house.gov,CongressmanWomack
219,W000804,1959-02-03,house,None,N00029459,1,RepRobWittman,202-225-4382,[u'H8VA01147'],Robert,M,412255,20756,True,Wittman,None,,J.,None,None,Rep.Wittman@opencongress.org,ocd-division/country:us/state:va/cd:1,2055 Rayburn House Office Building,,R,202-225-4261,,VA,Virginia,,2019-01-03,2017-01-03,01886,Rep,RobWittman,58133,http://wittman.house.gov,RobWittman
220,W000808,1942-11-05,house,None,N00030650,24,RepWilson,202-226-0777,[u'H0FL17068'],Frederica,F,412412,21118,True,Wilson,None,,S.,None,None,Rep.Wilson@opencongress.org,ocd-division/country:us/state:fl/cd:24,2445 Rayburn House Office Building,,D,202-225-4506,,FL,Florida,,2019-01-03,2017-01-03,02004,Rep,RepWilson,17319,https://wilson.house.gov,repfredericawilson
221,W000795,1947-07-31,house,None,N00024809,2,JoeWilson,202-225-2455,[u'H2SC02059'],Joe,M,400433,20138,True,Wilson,None,,G.,None,None,Rep.Joewilson@opencongress.org,ocd-division/country:us/state:sc/cd:2,1436 Longworth House Office Building,,R,202-225-2452,,SC,South Carolina,,2019-01-03,2017-01-03,01688,Rep,RepJoeWilson,3985,http://joewilson.house.gov,RepJoeWilson
222,W000800,1947-05-02,house,None,N00000515,0,PeterWelch,202-225-6790,"[u'H6VT00160', u'H8VT00034']",Peter,M,412239,20750,True,Welch,None,,None,None,None,Rep.Welch@opencongress.org,ocd-division/country:us/state:vt,2303 Rayburn House Office Building,,D,202-225-4115,,VT,Vermont,,2019-01-03,2017-01-03,01879,Rep,PeterWelch,51272,https://welch.house.gov,reppeterwelch
223,W000806,1949-04-27,house,None,N00026335,11,RepWebster,202-225-0999,"[u'H0FL08208', u'S4FL00256']",Daniel,M,412410,21116,True,Webster,None,,None,None,None,Rep.Webster@opencongress.org,ocd-division/country:us/state:fl/cd:11,1210 Longworth House Office Building,,R,202-225-1002,,FL,Florida,,2019-01-03,2017-01-03,02002,Rep,RepWebster,24302,http://webster.house.gov,repdanwebster
224,W000187,1938-08-15,house,None,N00006690,43,MaxineWaters,202-225-7854,[u'H4CA23011'],Maxine,F,400422,29106,True,Waters,None,,None,None,None,Rep.Waters@opencongress.org,ocd-division/country:us/state:ca/cd:43,2221 Rayburn House Office Building,,D,202-225-2201,,CA,California,,2019-01-03,2017-01-03,01205,Rep,MaxineWaters,26759,https://waters.house.gov,MaxineWaters
225,W000797,1966-09-27,house,None,N00026106,23,RepDWS,202-226-2052,[u'H4FL20023'],Debbie,F,400623,20504,True,Wasserman Schultz,None,,None,None,None,Rep.Wassermanschultz@opencongress.org,ocd-division/country:us/state:fl/cd:23,1114 Longworth House Office Building,,D,202-225-7931,,FL,Florida,,2019-01-03,2017-01-03,01777,Rep,RepDWStweets,24301,https://wassermanschultz.house.gov,RepWassermanSchultz
226,W000799,1964-04-06,house,None,N00027467,1,None,202-225-3433,[u'H6MN01174'],Timothy,M,412214,20726,True,Walz,None,,James,None,None,Rep.Walz@opencongress.org,ocd-division/country:us/state:mn/cd:1,2313 Rayburn House Office Building,,D,202-225-2472,,MN,Minnesota,,2019-01-03,2017-01-03,01856,Rep,RepTimWalz,65443,https://walz.house.gov,1529tjw
227,W000791,1957-01-10,house,None,N00007690,2,repgregwalden,202-225-5774,[u'H6OR02116'],Greg,M,400419,29932,True,Walden,None,,P.,None,None,Rep.Walden@opencongress.org,ocd-division/country:us/state:or/cd:2,2185 Rayburn House Office Building,,R,202-225-6730,,OR,Oregon,,2019-01-03,2017-01-03,01596,Rep,RepGregWalden,2979,https://walden.house.gov,RepGregWalden
228,W000798,1951-04-12,house,None,N00026368,7,RepWalberg,202-225-6281,[u'H4MI07103'],Tim,M,412213,20725,True,Walberg,None,,None,None,None,Rep.Walberg@opencongress.org,ocd-division/country:us/state:mi/cd:7,2436 Rayburn House Office Building,,R,202-225-6276,,MI,Michigan,,2019-01-03,2017-01-03,01855,Rep,RepWalberg,8618,http://walberg.house.gov,RepWalberg
229,V000108,1949-08-13,house,None,N00003813,1,repvisclosky,202-225-2493,[u'H4IN01012'],Peter,M,400417,15124,True,Visclosky,None,,J.,None,None,Rep.Visclosky@opencongress.org,ocd-division/country:us/state:in/cd:1,2328 Rayburn House Office Building,,D,202-225-2461,,IN,Indiana,,2019-01-03,2017-01-03,01188,Rep,RepVisclosky,26851,https://visclosky.house.gov,PeteVisclosky1
230,V000081,1953-03-28,house,None,N00001102,7,8037068318,202-226-0327,[u'H2NY00010'],Nydia,F,400416,29378,True,Velázquez,None,,M.,None,None,Rep.Velazquez@opencongress.org,ocd-division/country:us/state:ny/cd:7,2302 Rayburn House Office Building,,D,202-225-2361,,NY,New York,,2019-01-03,2017-01-03,01184,Rep,NydiaVelazquez,26975,https://velazquez.house.gov,nydiavelazquez
231,V000128,1959-01-10,senate,https://www.vanhollen.senate.gov/content/contact-senator,N00013820,None,chrisvanhollen,202-225-0375,"[u'H2MD08126', u'S6MD03441']",Chris,M,400415,20330,True,Van Hollen,None,S390,None,Jr.,None,Sen.Vanhollen@opencongress.org,ocd-division/country:us/state:md,110 Hart Senate Office Building,,D,202-224-4654,3,MD,Maryland,junior,2023-01-03,2017-01-03,01729,Sen,ChrisVanHollen,6098,https://www.vanhollen.senate.gov,RepChrisVanHollen
232,U000031,1953-04-23,house,None,N00004133,6,RepFredUpton,202-225-4986,[u'H6MI04113'],Fred,M,400414,15446,True,Upton,None,,Stephen,None,None,Rep.Upton@opencongress.org,ocd-division/country:us/state:mi/cd:6,2183 Rayburn House Office Building,,R,202-225-3761,,MI,Michigan,,2019-01-03,2017-01-03,01177,Rep,RepFredUpton,26906,http://upton.house.gov,RepFredUpton
233,T000463,1960-01-11,house,None,N00025175,10,RepMikeTurner,202-225-6754,"[u'H2OH03067', u'H2OH03091']",Michael,M,400411,20342,True,Turner,None,,R.,None,None,Rep.Turner@opencongress.org,ocd-division/country:us/state:oh/cd:10,2368 Rayburn House Office Building,,R,202-225-6465,,OH,Ohio,,2019-01-03,2017-01-03,01741,Rep,RepMikeTurner,45519,https://turner.house.gov,CongressmanTurner
234,T000465,1946-04-26,house,None,N00029026,3,RepTsongas,202-226-0771,[u'H8MA05143'],Niki,F,412254,20754,True,Tsongas,None,,S.,None,None,Rep.Tsongas@opencongress.org,ocd-division/country:us/state:ma/cd:3,1714 Longworth House Office Building,,D,202-225-3411,,MA,Massachusetts,,2019-01-03,2017-01-03,01884,Rep,NikiInTheHouse,89417,https://tsongas.house.gov,RepTsongas
235,T000461,1961-11-17,senate,https://www.toomey.senate.gov/?p=contact,N00001489,None,senatortoomey,202-228-0284,"[u'S4PA00121', u'H8PA15096']",Patrick,M,400408,29935,True,Toomey,None,S351,J.,None,Pat,Sen.Toomey@opencongress.org,ocd-division/country:us/state:pa,248 Russell Senate Office Building,,R,202-224-4254,3,PA,Pennsylvania,junior,2023-01-03,2017-01-03,02085,Sen,SenToomey,24096,http://www.toomey.senate.gov,sentoomey
236,T000469,1949-06-18,house,None,N00030196,20,reppaultonko,202-225-5077,[u'H8NY21203'],Paul,M,412319,20934,True,Tonko,None,,None,None,None,Rep.Tonko@opencongress.org,ocd-division/country:us/state:ny/cd:20,2463 Rayburn House Office Building,,D,202-225-5076,,NY,New York,,2019-01-03,2017-01-03,01942,Rep,RepPaulTonko,4403,https://tonko.house.gov,reppaultonko
237,T000470,1956-11-09,house,None,N00027509,3,CongressmanScottTipton,202-226-9669,[u'H6CO03139'],Scott,M,412405,21111,True,Tipton,None,,R.,None,None,Rep.Tipton@opencongress.org,ocd-division/country:us/state:co/cd:3,218 Cannon House Office Building,,R,202-225-4761,,CO,Colorado,,2019-01-03,2017-01-03,01997,Rep,RepTipton,65403,http://tipton.house.gov,RepScottTipton
238,T000462,1962-10-21,house,None,N00009699,12,RepPatTiberi,202-226-4523,[u'H0OH12062'],Patrick,M,400406,20130,True,Tiberi,None,,J.,None,Pat,Rep.Tiberi@opencongress.org,ocd-division/country:us/state:oh/cd:12,1203 Longworth House Office Building,,R,202-225-5355,,OH,Ohio,,2019-01-03,2017-01-03,01664,Rep,pattiberi,8404,http://tiberi.house.gov,PatTiberi
239,T000250,1961-01-07,senate,http://www.thune.senate.gov/public/index.cfm/contact,N00004572,None,None,202-228-5429,"[u'S2SD00068', u'H6SD00085']",John,M,400546,29754,True,Thune,None,S303,None,None,None,Sen.Thune@opencongress.org,ocd-division/country:us/state:sd,511 Dirksen Senate Office Building,,R,202-224-2321,3,SD,South Dakota,senior,2023-01-03,2017-01-03,01534,Sen,SenJohnThune,398,https://www.thune.senate.gov,johnthune
240,T000238,1958-07-15,house,None,N00006052,13,repmacthornberry,202-225-3486,[u'H4TX13014'],Mac,M,400404,29572,True,Thornberry,None,,M.,None,None,Rep.Thornberry@opencongress.org,ocd-division/country:us/state:tx/cd:13,2208 Rayburn House Office Building,,R,202-225-3706,,TX,Texas,,2019-01-03,2017-01-03,01155,Rep,MacTXPress,21706,http://thornberry.house.gov,RepMacThornberry
241,T000467,1959-07-27,house,None,N00029736,5,CongressmanGT,202-225-5796,[u'H8PA05071'],Glenn,M,412317,20946,True,Thompson,None,,None,None,None,Rep.Thompson@opencongress.org,ocd-division/country:us/state:pa/cd:5,124 Cannon House Office Building,,R,202-225-5121,,PA,Pennsylvania,,2019-01-03,2017-01-03,01952,Rep,CongressmanGT,24046,http://thompson.house.gov,CongressmanGT
242,T000460,1951-01-24,house,None,N00007419,5,RepMikeThompson,202-225-4335,[u'H8CA01109'],Mike,M,400403,29901,True,Thompson,None,,Michael,None,None,Rep.Mikethompson@opencongress.org,ocd-division/country:us/state:ca/cd:5,231 Cannon House Office Building,,D,202-225-3311,,CA,California,,2019-01-03,2017-01-03,01593,Rep,RepThompson,3564,http://mikethompson.house.gov,CongressmanMThompson
243,T000193,1948-01-28,house,None,N00003288,2,CongressmanBennieGThompson,202-225-5898,[u'H4MS02068'],Bennie,M,400402,29368,True,Thompson,None,,G.,None,None,Rep.Benniethompson@opencongress.org,ocd-division/country:us/state:ms/cd:2,2466 Rayburn House Office Building,,D,202-225-5876,,MS,Mississippi,,2019-01-03,2017-01-03,01151,Rep,BennieGThompson,26929,https://benniethompson.house.gov,RepBennieThompson
244,S001156,1969-01-28,house,None,N00024870,38,CongresswomanLindaSanchez,202-226-1012,[u'H2CA39078'],Linda,F,400355,20310,True,Sánchez,None,,T.,None,None,Rep.Lindasanchez@opencongress.org,ocd-division/country:us/state:ca/cd:38,2329 Rayburn House Office Building,,D,202-225-6676,,CA,California,,2019-01-03,2017-01-03,01757,Rep,RepLindaSanchez,29674,https://lindasanchez.house.gov,LindaTSanchez
245,S001187,1965-03-24,house,None,N00029574,15,116058275133542,202-225-3529,[u'H8OH15076'],Steve,M,412461,21163,True,Stivers,None,,None,None,None,Rep.Stivers@opencongress.org,ocd-division/country:us/state:oh/cd:15,1022 Longworth House Office Building,,R,202-225-2015,,OH,Ohio,,2019-01-03,2017-01-03,02047,Rep,RepSteveStivers,45333,http://stivers.house.gov,RepSteveStivers
246,S001175,1950-05-14,house,None,N00029649,14,JackieSpeier,202-347-0956,[u'H8CA12171'],Jackie,F,412259,20762,True,Speier,None,,None,None,None,Rep.Speier@opencongress.org,ocd-division/country:us/state:ca/cd:14,2465 Rayburn House Office Building,,D,202-225-3531,,CA,California,,2019-01-03,2017-01-03,01890,Rep,RepSpeier,8425,https://speier.house.gov,jackiespeierca12
247,S000583,1947-11-19,house,None,N00001811,21,LamarSmithTX21,202-225-8628,[u'H6TX21012'],Lamar,M,400381,15445,True,Smith,None,,S.,None,None,Rep.Lamarsmith@opencongress.org,ocd-division/country:us/state:tx/cd:21,2409 Rayburn House Office Building,,R,202-225-4236,,TX,Texas,,2019-01-03,2017-01-03,01075,Rep,LamarSmithTX21,27097,http://lamarsmith.house.gov,lamarsmithtexas21
248,S000522,1953-03-04,house,None,N00009816,4,RepChrisSmith,202-225-7768,[u'H8NJ04014'],Christopher,M,400380,14863,True,Smith,None,,H.,None,Chris,Rep.Chrissmith@opencongress.org,ocd-division/country:us/state:nj/cd:4,2373 Rayburn House Office Building,,R,202-225-3765,,NJ,New Jersey,,2019-01-03,2017-01-03,01071,Rep,RepChrisSmith,26952,http://chrissmith.house.gov,USRepChrisSmith
249,S001172,1970-12-19,house,None,N00027623,3,None,202-225-0207,[u'H6NE03115'],Adrian,M,412217,20729,True,Smith,None,,None,None,None,Rep.Adriansmith@opencongress.org,ocd-division/country:us/state:ne/cd:3,320 Cannon House Office Building,,R,202-225-6435,,NE,Nebraska,,2019-01-03,2017-01-03,01860,Rep,RepAdrianSmith,21284,http://adriansmith.house.gov,RepAdrianSmith
250,S000510,1965-06-15,house,None,N00007833,9,RepAdamSmith,202-225-5893,[u'H6WA09025'],Adam,M,400379,29768,True,Smith,None,,None,None,None,Rep.Adamsmith@opencongress.org,ocd-division/country:us/state:wa/cd:9,2264 Rayburn House Office Building,,D,202-225-8901,,WA,Washington,,2019-01-03,2017-01-03,01528,Rep,RepAdamSmith,845,https://adamsmith.house.gov,CongressmanAdamSmith
251,S000480,1929-08-14,house,None,N00001311,25,RepLouiseSlaughter,202-225-7822,[u'H6NY03031'],Louise,F,400378,15444,True,Slaughter,None,,McIntosh,None,None,Rep.Louise@opencongress.org,ocd-division/country:us/state:ny/cd:25,2469 Rayburn House Office Building,,D,202-225-3615,,NY,New York,,2019-01-03,2017-01-03,01069,Rep,LouiseSlaughter,26991,https://louise.house.gov,louiseslaughter
252,S001165,1951-01-26,house,None,N00027523,8,81058818750,202-226-0792,[u'H6NJ13191'],Albio,M,412186,20542,True,Sires,None,,None,None,None,Rep.Sires@opencongress.org,ocd-division/country:us/state:nj/cd:8,2342 Rayburn House Office Building,,D,202-225-7919,,NJ,New Jersey,,2019-01-03,2017-01-03,01818,Rep,RepSires,22510,https://sires.house.gov,RepSiresNJ13
253,S001148,1950-09-08,house,None,N00006263,2,96007744606,202-225-8216,[u'H8ID02064'],Michael,M,400376,29910,True,Simpson,None,,K.,None,Mike,Rep.Simpson@opencongress.org,ocd-division/country:us/state:id/cd:2,2084 Rayburn House Office Building,,R,202-225-5531,,ID,Idaho,,2019-01-03,2017-01-03,01590,Rep,CongMikeSimpson,2917,http://simpson.house.gov,CongMikeSimpson
254,S001154,1961-01-10,house,None,N00013770,9,Rep.Shuster,202-225-2486,[u'H2PA09035'],Bill,M,409888,20134,True,Shuster,None,,None,None,None,Rep.Shuster@opencongress.org,ocd-division/country:us/state:pa/cd:9,2079 Rayburn House Office Building,,R,202-225-2431,,PA,Pennsylvania,,2019-01-03,2017-01-03,01681,Rep,RepBillShuster,55693,https://shuster.house.gov,repshuster
255,S000364,1958-02-21,house,None,N00004961,15,repshimkus,202-225-5880,[u'H2IL20042'],John,M,400373,29718,True,Shimkus,None,,M.,None,None,Rep.Shimkus@opencongress.org,ocd-division/country:us/state:il/cd:15,2217 Rayburn House Office Building,,R,202-225-5271,,IL,Illinois,,2019-01-03,2017-01-03,01527,Rep,RepShimkus,246,https://shimkus.house.gov,repshimkus
256,S000344,1954-10-24,house,None,N00006897,30,63158229861,202-225-5879,[u'H6CA24113'],Brad,M,400371,29707,True,Sherman,None,,J.,None,None,Rep.Sherman@opencongress.org,ocd-division/country:us/state:ca/cd:30,2181 Rayburn House Office Building,,D,202-225-5911,,CA,California,,2019-01-03,2017-01-03,01526,Rep,BradSherman,142,http://sherman.house.gov,shermanca27
