title,full_title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Rep,Representative,Sam,,Farr,,,D,CA,20,0,M,202-225-2861,202-225-6791,http://farr.house.gov,https://forms.house.gov/farr/webforms/issue_subscribe.html,1126 Longworth House Office Building,F000030,26745,H4CA17021,400129,N00007312,RepSamFarr,http://www.opencongress.org/wiki/Sam_Farr,http://youtube.com/CongressmanSamFarr,7018136294,,,7/4/41,
Rep,Representative,Chaka,,Fattah,,,D,PA,2,0,M,202-225-4001,202-225-5392,http://fattah.house.gov,https://fattahforms.house.gov/contact-rep-fattah,2301 Rayburn House Office Building,F000043,21850,H2PA02055,400130,N00001746,ChakaFattah,http://www.opencongress.org/wiki/Chaka_Fattah,http://youtube.com/ChakaFattah,1.65962E+14,,,11/21/56,
Sen,Senator,Russell,D.,Feingold,,,D,WI,Junior Seat,0,M,,,http://feingold.senate.gov,,,F000061,53361,S8WI00026,300042,N00000036,russfeingold,http://www.opencongress.org/wiki/Russell_Feingold,http://youtube.com/SenRussFeingold,,,III,3/2/53,
Sen,Senator,Dianne,,Feinstein,,,D,CA,Senior Seat,1,F,202-224-3841,202-228-3954,http://www.feinstein.senate.gov,https://www.feinstein.senate.gov/public/index.cfm/e-mail-me,331 Hart Senate Office Building,F000062,53273,S0CA00199,300043,N00007364,SenFeinstein,http://www.opencongress.org/wiki/Dianne_Feinstein,http://youtube.com/SenatorFeinstein,3.34887E+14,,I,6/22/33,Sen.Feinstein@opencongress.org
Rep,Representative,Bob,,Filner,,,D,CA,51,0,M,202-225-8045,202-225-9073,http://www.house.gov/filner,http://www.house.gov/writerep,2428 Rayburn House Office Building,F000116,26774,H2CA50034,400133,N00007033,CongBobFilner,http://www.opencongress.org/wiki/Bob_Filner,http://youtube.com/bobfilnerca51,bobfilner,,,9/4/42,
Rep,Representative,Barney,,Frank,,,D,MA,4,0,M,202-225-5931,202-225-0182,http://www.house.gov/frank,http://www.house.gov/writerep,2252 Rayburn House Office Building,F000339,26897,H0MA04036,400140,N00000275,,http://www.opencongress.org/wiki/Barney_Frank,http://youtube.com/barneyfrank,barneyfrank,,,3/31/40,
Rep,Representative,Rodney,P.,Frelinghuysen,,,R,NJ,11,1,M,202-225-5034,,http://frelinghuysen.house.gov,,2306 Rayburn House Office Building,F000372,22177,H2NJ05014,400142,N00000684,USRepRodney,http://www.opencongress.org/wiki/Rodney_Frelinghuysen,http://youtube.com/RepFrelinghuysen,1.9151E+14,,,4/29/46,Rep.Frelinghuysen@opencongress.org
Rep,Representative,Vito,J.,Fossella,Jr.,,R,NY,13,0,M,,,http://www.house.gov/fossella,,,F000440,16455,H8NY13028,400139,N00000983,,http://www.opencongress.org/wiki/Vito_Fossella,,,,,3/9/65,
Rep,Representative,Michael,,Ferguson,,Mike,R,NJ,7,0,M,,,http://www.house.gov/ferguson,,,F000443,22521,H8NJ06118,400132,N00000766,,http://www.opencongress.org/wiki/Michael_Ferguson,,,,,6/22/70,
Sen,Senator,Jeff,,Flake,,,R,AZ,Junior Seat,1,M,202-224-4521,202-226-4386,http://www.flake.senate.gov/public,http://www.flake.senate.gov/contact.cfm,413 Russell Senate Office Building,F000444,28128,H0AZ01184,400134,N00009573,JeffFlake,http://www.opencongress.org/wiki/Jeff_Flake,http://youtube.com/flakeoffice,senatorjeffflake,,I,12/31/62,Sen.Flake@opencongress.org
Rep,Representative,J.,Randy,Forbes,,,R,VA,4,0,M,202-225-6365,202-226-1170,http://forbes.house.gov,https://forbes.house.gov/contact/contactform.htm,2135 Rayburn House Office Building,F000445,5146,H2VA04052,400137,N00013799,Randy_Forbes,http://www.opencongress.org/wiki/James_Randy_Forbes,http://youtube.com/RepRandyForbes,3.5633E+11,,,2/17/52,
Rep,Representative,Tom,C.,Feeney,,,R,FL,24,0,M,,,http://www.house.gov/feeney,,,F000447,12856,H2FL00250,400131,N00024851,,http://www.opencongress.org/wiki/Tom_Feeney,,,,,5/21/58,
Rep,Representative,Trent,,Franks,,,R,AZ,8,1,M,202-225-4576,,http://franks.house.gov,,2435 Rayburn House Office Building,F000448,28399,H4AZ04024,400141,N00006423,RepTrentFranks,http://www.opencongress.org/wiki/Trent_Franks,,2.09487E+11,,,6/19/57,Rep.Franks@opencongress.org
Rep,Representative,Jeff,Lane,Fortenberry,,,R,NE,1,1,M,202-225-4806,,https://fortenberry.house.gov,,1514 Longworth House Office Building,F000449,41929,H4NE01064,400640,N00026631,JeffFortenberry,http://www.opencongress.org/wiki/Jeff_Fortenberry,http://youtube.com/JeffFortenberry,48426842354,,,12/27/60,Rep.Fortenberry@opencongress.org
Rep,Representative,Virginia,,Foxx,,,R,NC,5,1,F,202-225-2071,,http://foxx.house.gov,,2262 Rayburn House Office Building,F000450,6051,H4NC05146,400643,N00026166,VirginiaFoxx,http://www.opencongress.org/wiki/Virginia_Foxx,http://youtube.com/repvirginiafoxx,RepVirginiaFoxx,,,6/29/43,Rep.Foxx@opencongress.org
Rep,Representative,Michael,G.,Fitzpatrick,,,R,PA,8,0,M,202-225-4276,202- 225-9511,http://fitzpatrick.house.gov,https://fitzpatrick.house.gov/contact-me/email-me,2400 Rayburn House Office Building,F000451,46971,H4PA08074,400646,N00027229,RepFitzpatrick,http://www.opencongress.org/wiki/Michael_Fitzpatrick,http://youtube.com/RepFitzpatrickPA8,1.32077E+14,,,6/28/63,
Com,Senator,Luis,G.,Fortu̱o,,,R,PR,0,0,M,,,http://www.house.gov/fortuno,,,F000452,47567,H4PR00079,400662,N00026264,,http://www.opencongress.org/wiki/Luis_Fortuno,,,,,10/31/60,
Rep,Representative,Mary,,Fallin,,,R,OK,5,0,F,,,http://fallin.house.gov,,,F000453,1699,H6OK05160,412230,N00027781,RepMaryFallin,http://www.opencongress.org/wiki/Mary_Fallin,http://youtube.com/RepMaryFallin,,,,12/9/54,
Rep,Representative,Bill,,Foster,,,D,IL,11,1,M,202-225-3515,,http://foster.house.gov,,1224 Longworth House Office Building,F000454,101632,H8IL14067,412257,N00029139,RepBillFoster,http://www.opencongress.org/wiki/Bill_Foster,http://youtube.com/RepBillFoster,1.02918E+11,,,10/7/55,Rep.Foster@opencongress.org
Rep,Representative,Marcia,L.,Fudge,,,D,OH,11,1,F,202-225-7032,,http://fudge.house.gov,,2344 Rayburn House Office Building,F000455,110640,H8OH11141,412327,N00030490,RepMarciaFudge,http://www.opencongress.org/wiki/Marcia_Fudge,http://youtube.com/marcialfudge,2.79006E+11,,,10/29/52,Rep.Fudge@opencongress.org
Rep,Representative,John,,Fleming,,,R,LA,4,0,M,202-225-2777,202-225-8039,http://fleming.house.gov,https://fleming.house.gov/contact/contactform.htm,2182 Rayburn House Office Building,F000456,108811,H8LA04225,412275,N00029679,RepFleming,http://www.opencongress.org/wiki/John_Fleming,http://youtube.com/larep04,3.72154E+11,,,7/5/51,
Sen,Senator,Alan,Stuart,Franken,,Al,D,MN,Junior Seat,1,M,202-224-5641,,https://www.franken.senate.gov,http://www.franken.senate.gov/?p=email_al,309 Hart Senate Office Building,F000457,108924,S8MN00438,412378,N00029016,SenFranken,http://www.opencongress.org/wiki/Al_Franken,http://youtube.com/SenatorFranken,9.45481E+14,,II,5/21/51,Sen.Franken@opencongress.org
Rep,Representative,Stephen,Lee,Fincher,,,R,TN,8,0,M,202-225-4714,202-225-1765,http://fincher.house.gov,https://fincher.house.gov/contact/email-me#.U06uR_ldWVo,2452 Rayburn House Office Building,F000458,124659,H0TN08246,412479,N00031141,RepFincherTN08,http://www.opencongress.org/wiki/Stephen_Fincher,http://youtube.com/CongressmanFincher,1.28862E+14,,,2/7/73,
Rep,Representative,Charles,J.,Fleischmann,,Chuck,R,TN,3,1,M,202-225-3271,,http://fleischmann.house.gov,,2410 Rayburn House Office Building,F000459,123456,H0TN03254,412476,N00030815,RepChuck,http://www.opencongress.org/wiki/Chuck_Fleischmann,http://youtube.com/repchuck,1.89999E+14,,,10/11/62,Rep.Fleischmann@opencongress.org
Rep,Representative,Blake,,Farenthold,,,R,TX,27,1,M,202-225-7742,,http://farenthold.house.gov,,2331 Rayburn House Office Building,F000460,116919,H0TX27061,412482,N00031672,Farenthold,http://www.opencongress.org/wiki/Blake_Farenthold,http://youtube.com/BlakeFarenthold,1.86894E+14,,,12/12/61,Rep.Farenthold@opencongress.org
Rep,Representative,Bill,,Flores,,,R,TX,17,1,M,202-225-6105,,http://flores.house.gov,,2440 Rayburn House Office Building,F000461,116906,H0TX17104,412480,N00031545,RepBillFlores,http://www.opencongress.org/wiki/Bill_Flores,http://youtube.com/RepBillFlores,1.46177E+14,,,2/25/54,Rep.Flores@opencongress.org
Rep,Representative,Lois,,Frankel,,,D,FL,21,1,F,202-225-3001,,http://frankel.house.gov,,1037 Longworth House Office Building,F000462,8102,H2FL14053,412529,N00002893,RepLoisFrankel,,http://youtube.com/reploisfrankel,1.3822E+14,,,5/16/48,Rep.Frankel@opencongress.org
Sen,Senator,Deb,,Fischer,,,R,NE,Senior Seat,1,F,202-224-6551,202-228-1325,http://www.fischer.senate.gov,http://www.fischer.senate.gov/public/?p=email-deb,454 Russell Senate Office Building,F000463,41963,S2NE00094,412556,N00033443,SenatorFischer,,http://youtube.com/senatordebfischer,5.31624E+14,,I,3/1/51,Sen.Fischer@opencongress.org
Rep,Representative,John,,Faso,,,R,NY,19,1,M,202-225-5614,,,,1616 Longworth House Office Building,F000464,,,412719,,,,,,,,,
Rep,Representative,A.,,Ferguson,,,R,GA,3,1,M,202-225-5901,,,,1032 Longworth House Office Building,F000465,,,412700,,,,,,,,,
Rep,Representative,Brian,,Fitzpatrick,,,R,PA,8,1,M,202-225-4276,,,,514 Cannon House Office Building,F000466,,,412721,,,,,,,,,
Rep,Representative,Elton,W.,Gallegly,,,R,CA,24,0,M,202-225-5811,202-225-1100,http://www.house.gov/gallegly,http://www.house.gov/writerep,2309 Rayburn House Office Building,G000021,26750,H6CA21028,400144,N00007231,eltongallegly24,http://www.opencongress.org/wiki/Elton_Gallegly,http://youtube.com/usrepeltongallegly,eltongallegly,,,3/7/44,
Rep,Representative,Wayne,T.,Gilchrest,,,R,MD,1,0,M,,,http://www.house.gov/gilchrest,,,G000180,26886,H8MD01037,400149,N00002012,,http://www.opencongress.org/wiki/Wayne_Gilchrest,,,,,4/15/46,
Rep,Representative,Paul,E.,Gillmor,,,R,OH,5,0,M,,,http://gillmor.house.gov,,,G000210,0,H8OH05044,400150,N00003660,,http://www.opencongress.org/wiki/Paul_Gillmor,,,,,2/1/39,
Rep,Representative,Virgil,H.,Goode,Jr.,,R,VA,5,0,M,,,http://www.house.gov/goode ,,,G000280,527,H6VA05068,400153,N00002167,,http://www.opencongress.org/wiki/Virgil_Goode,,,,,10/17/46,
Rep,Representative,Bob,W.,Goodlatte,,,R,VA,6,1,M,202-225-5431,,http://goodlatte.house.gov,,2309 Rayburn House Office Building,G000289,27116,H2VA06115,400154,N00009154,RepGoodlatte,http://www.opencongress.org/wiki/Robert_Goodlatte,http://youtube.com/RepBobGoodlatte,6459789414,,,9/22/52,Rep.Goodlatte@opencongress.org
Rep,Representative,Barton,Jennings,Gordon,,Bart,D,TN,6,0,M,,,http://gordon.house.gov,,,G000309,27071,H4TN04015,400155,N00003126,,http://www.opencongress.org/wiki/Bart_Gordon,http://youtube.com/repbartgordon,,,,1/24/49,
Sen,Senator,Lindsey,O.,Graham,,,R,SC,Senior Seat,1,M,202-224-5972,202-224-3808,http://www.lgraham.senate.gov/public,http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Contact.EmailSenatorGraham,290 Russell Senate Office Building,G000359,21992,S0SC00149,300047,N00009975,GrahamBlog,http://www.opencongress.org/wiki/Lindsey_Graham,http://youtube.com/USSenLindseyGraham,2.57938E+11,,II,7/9/55,Sen.Lgraham@opencongress.org
Rep,Representative,Kay,,Granger,,,R,TX,12,1,F,202-225-5071,,http://kaygranger.house.gov,,1026 Longworth House Office Building,G000377,334,H6TX12060,400157,N00008799,RepKayGranger,http://www.opencongress.org/wiki/Kay_Granger,http://youtube.com/RepKayGranger,49640749719,,,1/18/43,Rep.Kaygranger@opencongress.org
Sen,Senator,Charles,E.,Grassley,,Chuck,R,IA,Senior Seat,1,M,202-224-3744,,http://www.grassley.senate.gov,,135 Hart Senate Office Building,G000386,53293,S0IA00028,300048,N00001758,ChuckGrassley,http://www.opencongress.org/wiki/Charles_Grassley,http://youtube.com/senchuckgrassley,1.06481E+11,,III,9/17/33,Sen.Grassley@opencongress.org
Rep,Representative,Gene,Eugene,Green,,,D,TX,29,1,M,202-225-1688,,https://green.house.gov,,2470 Rayburn House Office Building,G000410,27100,H2TX29030,400160,N00005870,RepGeneGreen,http://www.opencongress.org/wiki/Raymond_Green,http://youtube.com/RepGeneGreen,1.28735E+11,,,10/17/47,Rep.Green@opencongress.org
Sen,Senator,Judd,A.,Gregg,,,R,NH,Senior Seat,0,M,,,http://gregg.senate.gov/,,,G000445,53321,S2NH00025,300049,N00000444,,http://www.opencongress.org/wiki/Judd_Gregg,,,,III,2/14/47,
Rep,Representative,Luis,V.,Guti̩rrez,,,D,IL,4,1,M,202-225-8203,,http://gutierrez.house.gov,,2408 Rayburn House Office Building,G000535,26841,H2IL08039,400163,N00004874,LuisGutierrez,http://www.opencongress.org/wiki/Luis_Gutierrez,http://youtube.com/repluisgutierrez,91052833204,,,12/10/53,Rep.Gutierrez@opencongress.org
Rep,Representative,Charles,A.,Gonzalez,,Charlie,D,TX,20,0,M,202-225-3236,202-225-1915,http://gonzalez.house.gov,http://www.gonzalez.house.gov/index.php?option=com_content&task=view&id=170,1436 Longworth House Office Building,G000544,25445,H8TX20077,400152,N00005960,TX20CharlieG,http://www.opencongress.org/wiki/Charles_Gonzalez,http://youtube.com/charlesagonzalez,55174583605,,,5/5/45,
Rep,Representative,Sam,B.,Graves,,,R,MO,6,1,M,202-225-7041,,https://graves.house.gov,,1135 Longworth House Office Building,G000546,9425,H0MO06073,400158,N00013323,RepSamGraves,http://www.opencongress.org/wiki/Samuel_Graves,,1.18515E+11,,,11/7/63,Rep.Graves@opencongress.org
Rep,Representative,Scott,,Garrett,,,R,NJ,5,0,M,202-225-4465,202-225-9048,http://garrett.house.gov,https://garrettforms.house.gov/forms/writeyourrep/?zip5=07452&zip4=3321,2232 Rayburn House Office Building,G000548,4430,H8NJ05052,400145,N00000743,RepGarrett,http://www.opencongress.org/wiki/E._Scott_Garrett,http://youtube.com/repscottgarrett,6756553401,,,7/9/59,
Rep,Representative,Jim,,Gerlach,,,R,PA,6,0,M,202-225-4315,202-225-8440,http://gerlach.house.gov,https://gerlach.house.gov/contact/contactform.htm,2442 Rayburn House Office Building,G000549,5226,H2PA06114,400147,N00025025,JimGerlach,http://www.opencongress.org/wiki/Jim_Gerlach,http://youtube.com/RepJimGerlach,1.23113E+14,,,2/25/55,
Rep,Representative,Phil,,Gingrey,,,R,GA,11,0,M,202-225-2931,202-225-2944,http://gingrey.house.gov,http://www.house.gov/formgingrey/IMA/issue.htm,442 Cannon House Office Building,G000550,17644,H2GA11149,400151,N00024760,RepPhilGingrey,http://www.opencongress.org/wiki/Phil_Gingrey,http://youtube.com/RepPhilGingrey,6934467868,,,7/10/42,
Rep,Representative,Ra̼l,M.,Grijalva,,,D,AZ,3,1,M,202-225-2435,,http://grijalva.house.gov,,1511 Longworth House Office Building,G000551,28253,H2AZ07070,400162,N00025284,RepraulGrijalva,http://www.opencongress.org/wiki/Raul_Grijalva,http://youtube.com/raulgrijalvaaz07,73539896233,,,2/19/48,Rep.Grijalva@opencongress.org
Rep,Representative,Louie,B.,Gohmert,Jr.,,R,TX,1,1,M,202-225-3035,,http://gohmert.house.gov,,2243 Rayburn House Office Building,G000552,50029,H4TX04039,400651,N00026148,RepLouieGohmert,http://www.opencongress.org/wiki/Louis_Gohmert,http://youtube.com/GohmertTX01,50375006903,,,8/18/53,Rep.Gohmert@opencongress.org
Rep,Representative,Al,,Green,,,D,TX,9,1,M,202-225-7508,,http://algreen.house.gov,,2347 Rayburn House Office Building,G000553,49680,H4TX09095,400653,N00026686,RepAlGreen,http://www.opencongress.org/wiki/Al_Green,http://youtube.com/RepAlGreen,1.36238E+14,,,9/1/47,Rep.Algreen@opencongress.org
Rep,Representative,Gabrielle,,Giffords,,,D,AZ,8,0,F,,,http://giffords.house.gov,,,G000554,28507,H6AZ08038,412188,N00027829,Rep_Giffords,http://www.opencongress.org/wiki/Gabrielle_Giffords,http://youtube.com/giffords2,GabrielleGiffords,,,6/8/70,
Sen,Senator,Kirsten,E.,Gillibrand,,,D,NY,Junior Seat,1,F,202-224-4451,202-225-1168,https://www.gillibrand.senate.gov,http://www.gillibrand.senate.gov/contact/,478 Russell Senate Office Building,G000555,65147,H6NY20167,412223,N00027658,SenGillibrand,http://www.opencongress.org/wiki/Kirsten_Gillibrand,http://youtube.com/KirstenEGillibrand,KirstenGillibrand,,I,12/9/66,Sen.Gillibrand@opencongress.org
Rep,Representative,Alan,,Grayson,,,D,FL,9,0,M,202-225-9889,202-225-9742,http://grayson.house.gov,https://grayson.house.gov/contact/email-me,303 Cannon House Office Building,G000556,68184,H6FL08213,412276,N00028418,,http://www.opencongress.org/wiki/Alan_Grayson,,,,,3/13/58,
Rep,Representative,Parker,,Griffith,,,R,AL,5,0,M,,,http://griffith.house.gov,,,G000557,60357,H8AL05109,412277,N00029917,,http://www.opencongress.org/wiki/Parker_Griffith,,,,,8/6/42,
Rep,Representative,Brett,,Guthrie,,,R,KY,2,1,M,202-225-3501,,http://guthrie.house.gov,,2434 Rayburn House Office Building,G000558,18829,H8KY02031,412278,N00029675,RepGuthrie,http://www.opencongress.org/wiki/Steven_Guthrie,http://youtube.com/BrettGuthrie,,,,2/18/64,Rep.Guthrie@opencongress.org
Rep,Representative,John,,Garamendi,,,D,CA,3,1,M,202-225-1880,,http://garamendi.house.gov,,2438 Rayburn House Office Building,G000559,29664,H0CA10149,412382,N00030856,RepGaramendi,http://www.opencongress.org/wiki/John_Garamendi,http://youtube.com/garamendiCA10,1.82568E+11,,,1/24/45,Rep.Garamendi@opencongress.org
Rep,Representative,Tom,,Graves,,,R,GA,14,1,M,202-225-5211,,http://tomgraves.house.gov,,2078 Rayburn House Office Building,G000560,31969,H0GA09030,412388,N00030788,RepTomGraves,http://www.opencongress.org/wiki/Tom_Graves,http://youtube.com/CongressmanGraves,1.04549E+14,,,2/3/70,Rep.Tomgraves@opencongress.org
Sen,Senator,Carte,P.,Goodwin,,,D,WV,Junior Seat,0,M,,,,,,G000561,126202,,412389,N00032762,,http://www.opencongress.org/wiki/Carte_Goodwin,,,,I,2/27/74,
Sen,Senator,Cory,,Gardner,,,R,CO,Junior Seat,1,M,202-224-5941,,https://www.gardner.senate.gov,,354 Russell Senate Office Building,G000562,30004,H0CO04122,412406,N00030780,SenCoryGardner,http://www.opencongress.org/wiki/Cory_Gardner,,1.60925E+14,,II,8/22/74,Sen.Gardner@opencongress.org
Rep,Representative,Bob,,Gibbs,,,R,OH,7,1,M,202-225-6265,,http://gibbs.house.gov,,2446 Rayburn House Office Building,G000563,45466,H0OH18077,412463,N00031128,RepBobGibbs,http://www.opencongress.org/wiki/Bob_Gibbs,http://youtube.com/RepBobGibbs,1.91159E+14,,,6/14/54,Rep.Gibbs@opencongress.org
Rep,Representative,Christopher,P.,Gibson,,,R,NY,19,0,M,202-225-5614,202-225-1168,http://gibson.house.gov,http://gibson.house.gov/contact/,1708 Longworth House Office Building,G000564,127042,H0NY20095,412453,N00031998,RepChrisGibson,http://www.opencongress.org/wiki/Chris_Gibson,http://youtube.com/repchrisgibson,1.90239E+14,,,5/13/64,
Rep,Representative,Paul,A.,Gosar,,,R,AZ,4,1,M,202-225-2315,,http://gosar.house.gov,,2057 Rayburn House Office Building,G000565,123491,H0AZ01259,412397,N00030771,RepGosar,http://www.opencongress.org/wiki/Paul_Gosar,http://youtube.com/repgosar,1.0433E+14,,,11/22/58,Rep.Gosar@opencongress.org
Rep,Representative,Trey,,Gowdy,,,R,SC,4,1,M,202-225-6030,,https://gowdy.house.gov,,2418 Rayburn House Office Building,G000566,121782,H0SC04257,412473,N00030880,TGowdySC,http://www.opencongress.org/wiki/Trey_Gowdy,http://youtube.com/TGowdySC,1.4306E+14,,,8/22/64,Rep.Gowdy@opencongress.org
Rep,Representative,Tim,,Griffin,,,R,AR,2,0,M,202-225-2506,202-225-5903,http://griffin.house.gov,https://timgriffinforms.house.gov/forms/writeyourrep/,1232 Longworth House Office Building,G000567,119213,H0AR02107,412401,N00031297,RepTimGriffin,http://www.opencongress.org/wiki/Tim_Griffin,,,,,8/21/68,
Rep,Representative,H.,Morgan,Griffith,,,R,VA,9,1,M,202-225-3861,,http://morgangriffith.house.gov,,2202 Rayburn House Office Building,G000568,5148,H0VA09055,412485,N00032029,RepMGriffith,http://www.opencongress.org/wiki/Morgan_Griffith,http://youtube.com/RepMorganGriffith,1.41894E+14,,,3/15/58,Rep.Morgangriffith@opencongress.org
Rep,Representative,Michael,G.,Grimm,,,R,NY,11,0,M,202-225-3371,202- 226-1272,http://grimm.house.gov,https://grimm.house.gov/contact-me/email-me,512 Cannon House Office Building,G000569,127075,H0NY13074,412451,N00031401,RepMichaelGrimm,http://www.opencongress.org/wiki/Michael_Grimm,,,,,2/7/70,
Rep,Representative,Frank,,Guinta,,,R,NH,1,0,M,202-225-5456,202-225-5822,https://guinta.house.gov,,326 Cannon House Office Building,G000570,42946,H0NH01217,412447,N00030801,RepFrankGuinta,http://www.opencongress.org/wiki/Frank_Guinta,,repfrankguinta,,,9/26/70,
Rep,Representative,Tulsi,,Gabbard,,,D,HI,2,1,F,202-225-4906,,http://gabbard.house.gov,,1433 Longworth House Office Building,G000571,129306,H2HI02508,412532,N00033281,TulsiPress,,http://youtube.com/tulsipress,3.92284E+14,,,4/12/81,Rep.Gabbard@opencongress.org
Rep,Representative,Ruben,,Gallego,,,D,AZ,7,1,M,202-225-4065,,https://rubengallego.house.gov,,1218 Longworth House Office Building,G000574,,H4AZ07043,412612,N00036097,RepRubenGallego,,,RepRubenGallego,,,11/20/79,Rep.Rubengallego@opencongress.org
Rep,Representative,Glenn,,Grothman,,,R,WI,6,1,M,202-225-2476,,http://grothman.house.gov,,1217 Longworth House Office Building,G000576,,H4WI06048,412661,N00036409,RepGrothman,,,RepGrothman,,,7/3/55,Rep.Grothman@opencongress.org
