,description,google_link,link,name,thumbnail
518,"Indivisible OC. 120 likes · 11 talking about this. Standing together against Donald 
J Trump and political extremism in Orange County, CA. twitter:...",http://www.google.com/url?q=https://www.facebook.com/indivisibleoc/&sa=U&ved=0ahUKEwjw0fHvsOvSAhUm2oMKHZn5BJwQFggUMAA&usg=AFQjCNEHg1V-pJXW8AIXNKuYf7vYG4O-sw,https://www.facebook.com/indivisibleoc/,Indivisible OC | Facebook,
519,On March 25 we will counter Trump's message of exclusion by setting up ...,http://www.google.com/url?q=https://www.meetup.com/Indivisible-CD-45-NW/&sa=U&ved=0ahUKEwjw0fHvsOvSAhUm2oMKHZn5BJwQFggZMAE&usg=AFQjCNHD_nDp5V9kvIwlKoMxK48BUJyxmQ,https://www.meetup.com/Indivisible-CD-45-NW/,"Indivisible OC 45 Tustin, Orange, Anaheim Hills (Tustin, CA) | Meetup",
520,"Jan 20, 2017 ... Indivisible Orange County ... Review the Indivisible Guide and Discuss ... The 
California's Nurses Association is hosting a rally organized by ...",http://www.google.com/url?q=https://www.meetup.com/Indivisible-Orange-County/events/236772703/&sa=U&ved=0ahUKEwjw0fHvsOvSAhUm2oMKHZn5BJwQFgglMAI&usg=AFQjCNGnfVoOSmVCWyf96nu--efyC8wXTg,https://www.meetup.com/Indivisible-Orange-County/events/236772703/,Review the Indivisible Guide and Discuss - Indivisible Orange ...,
521,"What is Indivisible? Donald Trump is the biggest popular-vote loser in history to 
ever call himself President-Elect. In spite of the fact that he has no mandate, ...",http://www.google.com/url?q=http://www.indivisibleoc.org/&sa=U&ved=0ahUKEwjw0fHvsOvSAhUm2oMKHZn5BJwQFggrMAM&usg=AFQjCNF-aPHuAzebJxCIBgGVqI-VIzDqUw,http://www.indivisibleoc.org/,INDIVISIBLE ORANGE COUNTY: Home,
527,"Indivisible CA-D39 will have a booth at the 32nd Annual Great American Write-In. 
... Women For: Orange County will supply the post cards, stationery, postage, ...",http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/great-american-write/&sa=U&ved=0ahUKEwjw0fHvsOvSAhUm2oMKHZn5BJwQFghOMAk&usg=AFQjCNHgEhh5ukglzo3YUI-WSEiKc3EDkA,https://indivisibleca-d39.org/eventsingle/great-american-write/,Great American Write-In - INDIVISIBLE CA-D39,
528,Our purpose is to resist the unpatriotic and offensive policies and programs ...,http://www.google.com/url?q=https://www.meetup.com/Indivisible-CD-45-NW/&sa=U&ved=0ahUKEwia9pPwsOvSAhWMyoMKHd3LDw8QFggUMAA&usg=AFQjCNHD_nDp5V9kvIwlKoMxK48BUJyxmQ,https://www.meetup.com/Indivisible-CD-45-NW/,"Indivisible OC 45 Tustin, Orange, Anaheim Hills (Tustin, CA) | Meetup",
529,Indivisible Orange County is a group for those who are interested in working ...,http://www.google.com/url?q=https://www.meetup.com/Indivisible-Orange-County/&sa=U&ved=0ahUKEwia9pPwsOvSAhWMyoMKHd3LDw8QFgggMAE&usg=AFQjCNHGsRVws-dBt9vP7iqFykbs80qJqg,https://www.meetup.com/Indivisible-Orange-County/,"Indivisible Orange County (Huntington Beach, CA) | Meetup",
533,"CITY OF ANAHEIM Human Resources Department 201 S. Anaheim Blvd., Suite 
501 Anaheim, CA 92805 http://www.anaheim.net INVITES APPLICATIONS FOR ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleMen/posts/457890627666628&sa=U&ved=0ahUKEwia9pPwsOvSAhWMyoMKHd3LDw8QFgg-MAU&usg=AFQjCNHHKlhYKLIBGavjlYvM6sW9irwqDQ,https://www.facebook.com/IndivisibleMen/posts/457890627666628,Indivisible Men - CITY OF ANAHEIM Human Resources... | Facebook,
536,"Mar 3, 2017 ... Our next general meeting is scheduled for Friday, March 17, 7:00-9:00 pm. Doors 
open 6:30 pm. $5 suggested donation. Please R.S.V.P. as ...",http://www.google.com/url?q=https://indivisibleca-d39.org/2017/03/03/general-meeting-friday-march-17-700-pm/&sa=U&ved=0ahUKEwia9pPwsOvSAhWMyoMKHd3LDw8QFghNMAg&usg=AFQjCNGSMOaQ_u9iB3_t5MuvSZTsZd8T9w,https://indivisibleca-d39.org/2017/03/03/general-meeting-friday-march-17-700-pm/,"General Meeting, Friday, March 17, 7:00 pm - INDIVISIBLE CA-D39",
537,Earth Day 2017 - Calling all scientists and science enthusiasts. We know the ...,http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/fullerton-march-science/&sa=U&ved=0ahUKEwia9pPwsOvSAhWMyoMKHd3LDw8QFghTMAk&usg=AFQjCNGPNp68R2NzMPvPDmd7qARodiADIQ,https://indivisibleca-d39.org/eventsingle/fullerton-march-science/,Fullerton March For Science - INDIVISIBLE CA-D39,
541,"Indivisible Cincinnati: For All. 41 likes · 5 talking about this. A community group ... 
Organized by Eric Jenkins of District 1 (OH) Indivisible PLEASE READ: For ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleCincinnatiForAll/&sa=U&ved=0ahUKEwjNob7wsOvSAhXi64MKHcLyDukQFggkMAM&usg=AFQjCNFUAnVq1ztoiM-71GwBOAdzCkMyng,https://www.facebook.com/IndivisibleCincinnatiForAll/,Indivisible Cincinnati: For All | Facebook,
543,"Mar 25, 2017 ... #Resist: Cincinnati ... Eastside Indivisible - Cincinnati ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Cincinnati/events/238325184/&sa=U&ved=0ahUKEwjNob7wsOvSAhXi64MKHcLyDukQFggvMAU&usg=AFQjCNFbougTJqYxgSCD18vJkr7FAIJOHw,https://www.meetup.com/Resist-Cincinnati/events/238325184/,Eastside Indivisible - Cincinnati: March Meeting - #Resist: Cincinnati ...,
544,"Indivisible Guide SUMMARY. The Indivisible Guide https://www.indivisib... This 
guide is written by former ... Cincinnati, OH. Fondato: 10 nov 2016. Chi siamo…",http://www.google.com/url?q=https://www.meetup.com/it-IT/Its-Time-for-a-Movement-the-NOT-TRUMP-movement/pages/22016522/Indivisible_Guide_SUMMARY/&sa=U&ved=0ahUKEwjNob7wsOvSAhXi64MKHcLyDukQFgg4MAY&usg=AFQjCNHz_lSthiY3h4oERK_uHPipQLbZTA,https://www.meetup.com/it-IT/Its-Time-for-a-Movement-the-NOT-TRUMP-movement/pages/22016522/Indivisible_Guide_SUMMARY/,Indivisible Guide SUMMARY - It's Time for a Movement - Make ...,
546,"Wooster Corridor Democratic Club, Fairfax, Mariemont & Columbia Tusculum. 
Loveland Action Team, Loveland, OH. UC Students Indivisible, Cincinnati, OH.",http://www.google.com/url?q=http://www.indivisible513.org/join&sa=U&ved=0ahUKEwjNob7wsOvSAhXi64MKHcLyDukQFghDMAg&usg=AFQjCNFd3yk2gdNRtU4fj0O0yzr0U2xaeA,http://www.indivisible513.org/join,Join a Group - indivisible 513,
547,"March 19, 2017, 2:30 pm-4:30 pm, Butler County Indivisible Bi-Monthly Meeting, 
Lane Library 300 N. 3rd ... 8857 Cincinnati Dayton Rd, West Chester, OH 45069.",http://www.google.com/url?q=http://www.indivisible513.org/&sa=U&ved=0ahUKEwjNob7wsOvSAhXi64MKHcLyDukQFghIMAk&usg=AFQjCNEoENbmLSu5KtQOQ7whpWMOnNlJTQ,http://www.indivisible513.org/,indivisible 513,
548,"Indivisible- Citizens of California's 23rd Congressional District. 695 likes. ... Thu 7
:15 PM PDT · St. Paul's Episcopal Church- Bakersfield, CA · Bakersfield, CA.",http://www.google.com/url?q=https://www.facebook.com/CA23rd/&sa=U&ved=0ahUKEwjPneXwsOvSAhUnw4MKHW1EAOUQFggUMAA&usg=AFQjCNH3QQ3z46gBw-LGHhw7IQ-HJnF9fg,https://www.facebook.com/CA23rd/,Indivisible- Citizens of California's 23rd Congressional District ...,
558,"If you do not see one that fits with you listed here, check out Indivisible, ... Aurora. 
Colorado People's Alliance bilingual citizenship classes. Aurora, CO 80017",http://www.google.com/url?q=https://indivisiblecolorado.net/indivco/&sa=U&ved=0ahUKEwjT5Y7xsOvSAhVr64MKHUWABmMQFggUMAA&usg=AFQjCNFULhBCRWNBab3s9O3_lUiKvi8G4A,https://indivisiblecolorado.net/indivco/,Indivisible Colorado Groups — Indivisible Colorado,
559,"Feb 12, 2017 ... When: Thursday, February 16 at 7:00 - 8:30 PM Where: Community College of 
Aurora (16000 E Centretech Pkwy, Aurora Colorado 80011.",http://www.google.com/url?q=https://indivisiblecolorado.net/blog/2017/2/12/town-hall-meeting-know-your-rights&sa=U&ved=0ahUKEwjT5Y7xsOvSAhVr64MKHUWABmMQFggZMAE&usg=AFQjCNHx4oi_OEgp3wJst8ivmAQw9OchVg,https://indivisiblecolorado.net/blog/2017/2/12/town-hall-meeting-know-your-rights,Town Hall Meeting - Know Your Rights — Indivisible Colorado,
560,"Indivisible Weekly Calls to Action: March 20, 2017 ... Democratic officials huddled 
Tuesday to plot their attack on the House's bill. politi.co. LikeCommentShare .... A 
few weeks ago, Indivisible Michigan - District 11 held a missing members ...",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwjT5Y7xsOvSAhVr64MKHUWABmMQFggfMAI&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide | Facebook,
564,"When the Tarrant County election office discovered she was not a citizen, and 
that .... Constituents in both Aurora, Colorado and Spokane, Washington gained ...",http://www.google.com/url?q=https://www.indivisibleaustin.com/category/womens-issues/&sa=U&ved=0ahUKEwjT5Y7xsOvSAhVr64MKHUWABmMQFggzMAY&usg=AFQjCNGtODt9ZyanUfPrLU0NTDzAOULZBA,https://www.indivisibleaustin.com/category/womens-issues/,Women's Issues – INDIVISIBLE AUSTIN,
568,"Indivisible NOLA promotes civic and community engagement through ... It's at 
Duncan Plaza, outside City Hall, 343-349 Loyola Ave, New Orleans, LA 70112.",http://www.google.com/url?q=https://www.facebook.com/indivisiblenola/&sa=U&ved=0ahUKEwjh1brxsOvSAhVj5IMKHXyiDjcQFggUMAA&usg=AFQjCNFgS-HBV1SnWQqvASgE8ANxLEORcw,https://www.facebook.com/indivisiblenola/,Indivisible NOLA | Facebook,
569,"For anyone interested in resisting Trump's agenda; focus on local, defensive 
congressional advocacy; and the embrace progressive values.",http://www.google.com/url?q=https://www.meetup.com/NOLA-Indivisible/&sa=U&ved=0ahUKEwjh1brxsOvSAhVj5IMKHXyiDjcQFggZMAE&usg=AFQjCNGw4ml5A-lhVL4907Bllb7FnJ2w-g,https://www.meetup.com/NOLA-Indivisible/,"NOLA Indivisible (New Orleans, LA) | Meetup",
570,"For anyone interested in resisting Trump's agenda; focus on local, defensive 
congressional advocacy; and the embrace progressive values.",http://www.google.com/url?q=https://www.meetup.com/NOLA-Indivisible/members/&sa=U&ved=0ahUKEwjh1brxsOvSAhVj5IMKHXyiDjcQFggeMAI&usg=AFQjCNH3HJR8QTQW1MGDEDDTCjLONudGXA,https://www.meetup.com/NOLA-Indivisible/members/,"Members - NOLA Indivisible (New Orleans, LA) | Meetup",
578,"Indivisible Pittsburgh aims to help people like you to influence the agenda items 
that ... congress people, including a few MoCs in East PA (no one in Pittsburgh).",http://www.google.com/url?q=https://www.facebook.com/indivisiblepittsburgh/&sa=U&ved=0ahUKEwiQ3enxsOvSAhUlyoMKHZX7D4QQFggUMAA&usg=AFQjCNEL2pvGLj9Uupomm3Bia2RoZDRrCg,https://www.facebook.com/indivisiblepittsburgh/,Indivisible Pittsburgh | Facebook,
579,"Indivisible Pittsburgh aims to help people like you to influence the agenda items 
that you... ... 6000 Babcock Boulevard, Suite 104 Pittsburgh, PA 15237. PLEASE
 ...",http://www.google.com/url?q=https://www.facebook.com/indivisiblepittsburgh/posts&sa=U&ved=0ahUKEwiQ3enxsOvSAhUlyoMKHZX7D4QQFggZMAE&usg=AFQjCNHIojvP2_ENnWM2yPQwBUfSoHbQjg,https://www.facebook.com/indivisiblepittsburgh/posts,Indivisible Pittsburgh | Facebook,
583,"Indivisible Plum. March 5 · 2:00 PM. This location is shown only to members. For 
those who have RSVP'ed Yes and haven't already, please change your ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Pittsburgh/events/237687978/&sa=U&ved=0ahUKEwiQ3enxsOvSAhUlyoMKHZX7D4QQFgguMAU&usg=AFQjCNGIv8yRciUHOWgLl2WrhyLXLfT2TQ,https://www.meetup.com/Resist-Pittsburgh/events/237687978/,"Indivisible Plum - #Resist: Pittsburgh (Pittsburgh, PA) | Meetup",
590,Please be sure to also bookmark our website <http://www.mountainindivisible ...,http://www.google.com/url?q=https://www.meetup.com/Indivisible-San-Bernardino-Mountains/&sa=U&ved=0ahUKEwj21ZPysOvSAhUB1oMKHXw2B8cQFgggMAI&usg=AFQjCNG2Jf3ix5snpQuAjGZHXpOVzMJE6w,https://www.meetup.com/Indivisible-San-Bernardino-Mountains/,"Indivisible San Bernardino Mountains (Crestline, CA) | Meetup",
592,"Indivisible-California. ... Indivisible-California shared CREDO Mobile's video. ... 
presenting Trump's First 100 Days at the Riverside Convention Center April 30.",http://www.google.com/url?q=https://www.facebook.com/Indivisible-California-1822965454640822/&sa=U&ved=0ahUKEwj21ZPysOvSAhUB1oMKHXw2B8cQFgguMAQ&usg=AFQjCNHqtnuzX-uavyTQbXUgO2C8JBvWLg,https://www.facebook.com/Indivisible-California-1822965454640822/,Indivisible-California | Facebook,
593,"Indivisible 42 In Action Email us at Indivisible42@gmail.com and we can get you 
... Sun 2:00 PM PDT · First Congregational Church of Riverside · Riverside, CA.",http://www.google.com/url?q=https://www.facebook.com/Indivisible42InAction/&sa=U&ved=0ahUKEwj21ZPysOvSAhUB1oMKHXw2B8cQFggzMAU&usg=AFQjCNEwRp21RmwReNhZlFMeHFMW86idNQ,https://www.facebook.com/Indivisible42InAction/,Indivisible 42 In Action | Facebook,
594,"WASHINGTON, DC – Today, U.S. Congressman Scott Peters (CA-52) is leading 
.... A few weeks ago, Indivisible Michigan - District 11 held a missing members ...",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwj21ZPysOvSAhUB1oMKHXw2B8cQFgg4MAY&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide | Facebook,
602,"Indivisible Guide. 160006 likes · 31772 talking about this. Former congressional 
staffers reveal best practices for making Congress listen.",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwjz87vysOvSAhVD44MKHdwEA9AQFggrMAQ&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide | Facebook,
609,"WASHINGTON, DC – Today, U.S. Congressman Scott Peters (CA-52) is leading 
.... A few weeks ago, Indivisible Michigan - District 11 held a missing members ...",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwi4pOHysOvSAhUD5YMKHXkKANkQFggZMAE&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide | Facebook,
617,"... DC · #Resist: London, Great Britain 1,094 Members | London, United Kingdom 
· INDIVISIBLE North San Diego County 1,040 Citizen Activists | San Marcos, CA ...",http://www.google.com/url?q=https://www.meetup.com/topics/womens-rights/all/&sa=U&ved=0ahUKEwi4pOHysOvSAhUD5YMKHXkKANkQFghDMAk&usg=AFQjCNFr86Grm8c6oeNutXeQSeJ4d6Sonw,https://www.meetup.com/topics/womens-rights/all/,All Women's Rights Meetups - Meetup,
619,"Organizing South Central Texas Districts to lobby our US Senators at their San... 
... Sat 5:30 PM CDT · Unitarian Universalist Church of Corpus Christi aka U2C3 ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleTXSouthCentralRegion/%3Fref%3Dnf&sa=U&ved=0ahUKEwi65IjzsOvSAhVh_IMKHXcxDcEQFggZMAE&usg=AFQjCNHz5QEdVwSZqPdbyIYx1msb-24fNA,https://www.facebook.com/IndivisibleTXSouthCentralRegion/?ref=nf,Indivisible TX South Central Region | Facebook,
622,"We are Indivisible. We are organized, committed, and determined to protect our 
rights and the rights of our fellow Americans. Join us!",http://www.google.com/url?q=http://indivisibletx17.com/&sa=U&ved=0ahUKEwi65IjzsOvSAhVh_IMKHXcxDcEQFggqMAQ&usg=AFQjCNE4wh9SOnzJmN-5EmWQS4gNhcxUIQ,http://indivisibletx17.com/,Indivisible TX-17 – Indivisible in Texas's 17th Congressional District.,
625,"Corpus Christi TX 78401. Phone: (361) 884-2277. Texas State House District 35–
Representative Oscar Longoria Capitol Office: EXT E1.510. Capitol Phone: ...",http://www.google.com/url?q=https://www.indivisibleaustin.com/resources/texas-legislature-contacts/&sa=U&ved=0ahUKEwi65IjzsOvSAhVh_IMKHXcxDcEQFgg5MAc&usg=AFQjCNFKGngsCOHTOrdZzZMO1Q9dkMt5HA,https://www.indivisibleaustin.com/resources/texas-legislature-contacts/,Texas Legislature – INDIVISIBLE AUSTIN,
626,"Indivisible Bluegrass shared Indivisible KY's post. · 6 hrs ·. Indivisible KY ... Sun 1:
00 PM EDT · Lexington Public Library · Lexington, KY. 2 people going. Like ...",http://www.google.com/url?q=https://www.facebook.com/kysixth/&sa=U&ved=0ahUKEwii47fzsOvSAhUJ0oMKHXeRCyoQFggUMAA&usg=AFQjCNEj7r2Cva0-94Alaz9jy_QlLJIJQg,https://www.facebook.com/kysixth/,Indivisible Bluegrass | Facebook,
627,"Indivisible KY. 3286 likes · 1093 talking about this · 1 was here. Based in 
Louisville, we hold our members of Congress accountable to the principles...",http://www.google.com/url?q=https://www.facebook.com/indivisibleky/&sa=U&ved=0ahUKEwii47fzsOvSAhUJ0oMKHXeRCyoQFggZMAE&usg=AFQjCNFgyXjos8xKQ9pVn_uKEcIkaadKig,https://www.facebook.com/indivisibleky/,Indivisible KY | Facebook,
628,"indivisible kentucky. The Progressive movement representing All Kentucky 
Congressional Districts based upon the Indivisible Guide. About us Get the guide
 ...",http://www.google.com/url?q=http://indivisibleky.org/&sa=U&ved=0ahUKEwii47fzsOvSAhUJ0oMKHXeRCyoQFggeMAI&usg=AFQjCNGNow29OpNBbdlhz8aBb0oMMINmKw,http://indivisibleky.org/,Indivisible Kentucky,
634,"Mar 7, 2017 ... #Resist: Lexington ... Indivisible Bluegrass Digital Media Committee 1st Meeting. 
Tell a friend ... 140 East Main Street, Lexington, KY (map).",http://www.google.com/url?q=https://www.meetup.com/Resist-Lexington/events/238220294/&sa=U&ved=0ahUKEwii47fzsOvSAhUJ0oMKHXeRCyoQFghAMAg&usg=AFQjCNFQBORP-pJN8h8c2osq6PeylUHofA,https://www.meetup.com/Resist-Lexington/events/238220294/,Indivisible Bluegrass Digital Media Committee 1st Meeting - #Resist ...,
639,"Indivisible North. 474 likes ... Indivisible North updated their cover photo. · 
Yesterday at .... Mon 6:00 PM CDT · The Soap Factory · Minneapolis, MN. 854 
people ...",http://www.google.com/url?q=https://www.facebook.com/indivisiblenorth/&sa=U&ved=0ahUKEwj8ueDzsOvSAhWR14MKHcofBycQFgggMAM&usg=AFQjCNGs2l_r4jdPh15ztOpz1tOS02rp0g,https://www.facebook.com/indivisiblenorth/,Indivisible North | Facebook,
642,"By Indivisible FM Organizer Nicole Mattson The backstory I started our group 
right before Inauguration Day. The first day I let ... Minneapolis: 612-727-5220",http://www.google.com/url?q=https://indivisiblefm.com/about/daily-action-how-to/&sa=U&ved=0ahUKEwj8ueDzsOvSAhWR14MKHcofBycQFggwMAY&usg=AFQjCNGo4575PnmxyBI-7bE7svu3W_Pg_A,https://indivisiblefm.com/about/daily-action-how-to/,Want to learn how to do daily Indivisible actions? Read this ...,
643,"TODAY'S MN ACTION: Ask Peterson about the AHCA ... We are collecting stories 
from residents of North Dakota and Minnesota .... St. Paul: 651-221-1016",http://www.google.com/url?q=https://indivisiblefm.com/&sa=U&ved=0ahUKEwj8ueDzsOvSAhWR14MKHcofBycQFgg1MAc&usg=AFQjCNEnJUpf6AzIBW1UU2Imr2MSd0CZOQ,https://indivisiblefm.com/,Indivisible FM – Indivisible for the Fargo-Moorhead area,
644,Edina Indivisible ... Minnesota State Capitol: 75 Rev Dr Martin Luther King ...,http://www.google.com/url?q=https://www.meetup.com/edinaindivisible/&sa=U&ved=0ahUKEwj8ueDzsOvSAhWR14MKHcofBycQFgg6MAg&usg=AFQjCNGsv_kS90q61PUj6pbWgxjTkHUVDg,https://www.meetup.com/edinaindivisible/,"Edina Indivisible (Minneapolis, MN) | Meetup",
646,"IRRTeam, Anchorage, Alaska. 192 likes · 46 ... House District 24 Democrats - 
Southwest Anchorage. · March 15 at ....   Dave Musgrave   to Indivisible in Alaska.",http://www.google.com/url?q=https://www.facebook.com/irrteam/&sa=U&ved=0ahUKEwjNzor0sOvSAhVG7YMKHeqzDCEQFggUMAA&usg=AFQjCNEGJJXbm-RZW8Eb7f7Wog0SEQ0g0A,https://www.facebook.com/irrteam/,IRRTeam | Facebook,
658,"Hosted by Indivisible Newark ... Catas. 538 Market St, Newark, New Jersey 
07105 ... Indivisible Newark is an organization of citizens in Newark, NJ taking 
action ...",http://www.google.com/url?q=https://www.facebook.com/events/1887107481557019/&sa=U&ved=0ahUKEwjhqLT0sOvSAhUk1oMKHWNxAaAQFggfMAI&usg=AFQjCNG6NFFxpSlCjBkBf5szxrk2er_fQQ,https://www.facebook.com/events/1887107481557019/,Indivisible Newark: Kickoff - Facebook,
659,"See more of Indivisible Essex County NJ by logging into Facebook. Message this 
... Wed 6:00 PM EDT · Taste Venue Newark 47 Edison Place, Newark, NJ.",http://www.google.com/url?q=https://www.facebook.com/Indivisible-Essex-County-NJ-1204220933036948/&sa=U&ved=0ahUKEwjhqLT0sOvSAhUk1oMKHWNxAaAQFggkMAM&usg=AFQjCNG903DD9y-Wjefpbf_-HGPq81ptwg,https://www.facebook.com/Indivisible-Essex-County-NJ-1204220933036948/,Indivisible Essex County NJ | Facebook,
666,"We can unite, organize, fight, and overcome this oppressive conservatism that 
has spread like a virus across our once-great nation. People of color, women,",http://www.google.com/url?q=https://www.meetup.com/Indivisible/&sa=U&ved=0ahUKEwio1NT0sOvSAhWnz4MKHXGXBvMQFggUMAA&usg=AFQjCNGU2T_gZ0fKr6dPHBUYj0nfy7oCUA,https://www.meetup.com/Indivisible/,"Indivisible (Buffalo, NY) | Meetup",
